"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"ERB SARL","https://www.qualibat.com/resultat-de-la-recherche/erb-sarl-147077","48 RUE DU DAUPHINE, 69800 ST PRIEST","0478402712","erb.assistante@gmail.com","5376758600","53767586000036","48",7030000,69,"41"
"BIARD & ASSOCIES","https://www.qualibat.com/resultat-de-la-recherche/biard-associes-28775","52 AVENUE FELIX FAURE, 69580 SATHONAY CAMP","0478234487","biardetassocies@orange.fr","4078777940","40787779400039","10",1210000,69,"41"
"SEON DIDIER","https://www.qualibat.com/resultat-de-la-recherche/seon-didier-109551","280 ROUTE DU COL, 69850 DUERNE","0478485916","didier.seon@numericable.fr","4992603960","49926039600019","3",253998,69,"41"
"PLANUS RENOVATION","https://www.qualibat.com/resultat-de-la-recherche/planus-renovation-189969","LES GONNARDS, 69840 JULIENAS","0685505803","planusandco@gmail.com","8844403300","88444033000014","2",126485,69,"41"
"RONZIER DECORATION","https://www.qualibat.com/resultat-de-la-recherche/ronzier-decoration-29012","LA THUILIERE, 69510 THURINS","0478055226","contact@ronzier-decoration.fr","4345880590","43458805900064","8",900587,69,"41"
"BC RENOVATION","https://www.qualibat.com/resultat-de-la-recherche/bc-renovation-73017","29 RUE AMPERE, 69680 CHASSIEU","0437420158","contact@groupe-bc.com","4131532890","41315328900033","23",2560000,69,"41"
"GRANJON GILLES","https://www.qualibat.com/resultat-de-la-recherche/granjon-gilles-103009","LE VERNAY, 69590 COISE","0478443045","granjongilles@orange.fr","3880771090","38807710900022","1",46712,69,"41"
"BUISSIER STEPHANE","https://www.qualibat.com/resultat-de-la-recherche/buissier-stephane-130400","QUARTIER NORD, 69870 LAMURE SUR AZERGUES","0474030829","stephane.buissier@orange.fr","4979088480","49790884800011","1",75989,69,"41"
"SYBAT","https://www.qualibat.com/resultat-de-la-recherche/sybat-82851","75 RUE DU BOURBONNAIS, 69009 LYON 09","0668059594","groupe.sybat@gmail.com","4940776620","49407766200067","3",306209,69,"41"
"GILLES ESCOFFIER SAS","https://www.qualibat.com/resultat-de-la-recherche/gilles-escoffier-sas-185087","19 RUE DE L'EGALITE, 69230 ST GENIS LAVAL","0478565160","contact@ge-renovation.fr","8530940010","85309400100015","6",300852,69,"41"
"PARALLELE","https://www.qualibat.com/resultat-de-la-recherche/parallele-155895","48 ROUTE DE BRIGNAIS, 69630 CHAPONOST","0478483978","contact@parallele-so.fr","7992627530","79926275300020","7",1190000,69,"41"
"ENTREPRISE FOURNIER FRERES","https://www.qualibat.com/resultat-de-la-recherche/entreprise-fournier-freres-27954","34 RUE DE LA TETE D'OR, 69006 LYON 06","0478377606","services@fournierdeco.com","3214591660","32145916600021","7",602500,69,"41"
"QUESNEL PIERRE","https://www.qualibat.com/resultat-de-la-recherche/quesnel-pierre-160360","39 RUE VICTOR BASCH, 69270 COUZON AU MONT D'OR","0606640735","p.quesnel73@gmail.com","8033571280","80335712800021","4",637168,69,"41"
"FRANCK PEINTURE","https://www.qualibat.com/resultat-de-la-recherche/franck-peinture-179609","35 BIS AVENUE GAMBETTA, 69250 NEUVILLE SUR SAONE","0478981545","delcocof@aol.com","7900085770","79000857700013","3",368600,69,"41"
"CIM","https://www.qualibat.com/resultat-de-la-recherche/cim-184201","6 RUE ANTOINE SAUNIER ALLEE 3, 69120 VAULX EN VELIN","0699473194","sasu.cim@gmail.com","8305248490","83052484900015","4",381779,69,"41"
"MOREL SAS","https://www.qualibat.com/resultat-de-la-recherche/morel-sas-182704","10 RUE ROGER PLANCHON PARC ODYSSEE 1, 69200 VENISSIEUX","0472372717","morelsas.peinture@wanadoo.fr","3847118590","38471185900031","6",531747,69,"41"
"AB BATIMENT","https://www.qualibat.com/resultat-de-la-recherche/ab-batiment-109381","1 ALLEE DES JONQUILLES, 69210 L'ARBRESLE","0612619784","ab.bat@free.fr","5129203070","51292030700018","3",254873,69,"41"
