"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"ROXAN FOURNIER EURL","https://www.qualibat.com/resultat-de-la-recherche/roxan-fournier-eurl-84551","4 LOT LES PORTES DU CANAL, 34420 VILLENEUVE LES BEZIERS","0624800466","fournier.roxan@live.fr","5099667190","50996671900015","9",2700000,34,"63"
"Not found","https://www.qualibat.com/resultat-de-la-recherche/msr-carrelages-96351","Not found","Not found","Not found","Not found","Not found","Not found","Not found",34,"63"
"REVETEMENT OCCITAN","https://www.qualibat.com/resultat-de-la-recherche/revetement-occitan-165667","520, AVENUE DES POUSES, 34570 MONTARNAUD","0609993355","revetement.occitan@gmail.com","8244058720","82440587200014","8",914178,34,"63"
"Not found","https://www.qualibat.com/resultat-de-la-recherche/domae-amenagement-164324","Not found","Not found","Not found","Not found","Not found","Not found","Not found",34,"63"
"CARRILLO","https://www.qualibat.com/resultat-de-la-recherche/carrillo-156284","21 AV DU GAL DE GAULLE, 34690 FABREGUES","0467404021","l.victors@carrillo-carrelage.fr","3526505840","35265058400027","49",5590000,34,"63"
"ANDREO CARRELAGE SAS","https://www.qualibat.com/resultat-de-la-recherche/andreo-carrelage-sas-84030","ZAE DE CANTEGALS, 34440 COLOMBIERS","0467011423","andreo.carrelage@gmail.com","5087784120","50877841200033","11",1800000,34,"63"
"SOMEREV STE MEDITER.DES REVETEMENTS","https://www.qualibat.com/resultat-de-la-recherche/somerev-ste-mediter-des-revetements-2828","567 RUE MARIUS PETIPA PARC 2000, 34080 MONTPELLIER","0467752940","contact@somerev.fr","3449330490","34493304900027","19",2330000,34,"63"
"ERES ENTREPRISE DE RENOVATION ET DE SERVICES","https://www.qualibat.com/resultat-de-la-recherche/eres-entreprise-de-renovation-et-de-services-3358","LA LOUVADE 2 44 RUE DES CABERNETS, 34130 MAUGUIO","0467561031","eres.sarl@wanadoo.fr","4282070470","42820704700013","11",2110000,34,"63"
"CEM","https://www.qualibat.com/resultat-de-la-recherche/cem-78263","39 RUE DES TERRES DU SUD, 34990 JUVIGNAC","0467638170","michelestivill@sascem.com","4880664240","48806642400042","15",3840000,34,"63"
"M.C.M. SARL BENOIST","https://www.qualibat.com/resultat-de-la-recherche/m-c-m-sarl-benoist-155148","1214 ROUTE DE BAILLARGUES, 34130 MAUGUIO","0467293642","contact@marbrerie-mcm.com","5287771390","52877713900031","10",1340000,34,"63"
"KARAER CARRELAGE","https://www.qualibat.com/resultat-de-la-recherche/karaer-carrelage-162657","103 RUE DE L'ANCIENNE CARRIERE, 34440 COLOMBIERS","0467935010","contact@karaer.fr","8111809180","81118091800021","21",4410000,34,"63"
"ANTHERIEU CARRELAGES (ENT)","https://www.qualibat.com/resultat-de-la-recherche/antherieu-carrelages-ent--3283","168 ALLEE DU VIEUX MAS, 34070 MONTPELLIER","0467694067","antherieu.carrelage@orange.fr","4091416940","40914169400029","1",183190,34,"63"
"REVETEMENTS SETOIS (SARL)","https://www.qualibat.com/resultat-de-la-recherche/revetements-setois-sarl--2570","ZI PARC AQUATECHNIQUE 1 RUE DE ROME, 34200 SETE","0467749383","mercedes.luque-bianchi@revetement-setois.com","3125780730","31257807300032","9",715258,34,"63"
"PROCERAM - REVETEMENT DU SUD","https://www.qualibat.com/resultat-de-la-recherche/proceram---revetement-du-sud-2659","ZAE LA SOURCE 14 RUE DU LIBRON, 34450 VIAS","0467118769","administratif@proceram.fr","3895589580","38955895800036","24",2550000,34,"63"
"SOCIETE CARRELAGES MODERNES (SOCAMO)","https://www.qualibat.com/resultat-de-la-recherche/societe-carrelages-modernes-socamo--2591","PA-  CHARLES MARTEL 354 RUE GUSTAVE COURBET, 34750 VILLENEUVE LES MAGUELONNE","0467853972","socamo.amiante@orange.fr","4698010130","46980101300050","26",2370000,34,"63"
"BALBOA FRERES SARL","https://www.qualibat.com/resultat-de-la-recherche/balboa-freres-sarl-3337","1 RUE DU PERPIGNAN, 34880 LAVERUNE","0434437937","balboa.freres@hotmail.fr","4289792800","42897928000024","5",1070000,34,"63"
