"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"PRIMO CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/primo-charpente-78332","34 RUE DU GIROU ZA DU GIROU, 31380 GRAGNAGUE","0561406162","accueil@groupeprimo.fr","5030024870","50300248700034","25",3400000,31,"31"
"TOITURES MIDI PYRENEES  (SCOP)","https://www.qualibat.com/resultat-de-la-recherche/toitures-midi-pyrenees-scop--5581","4 IMPASSE JEAN SEBASTIEN BACH, 31200 TOULOUSE","0534257712","contact@toitures-mp.fr","3516700470","35167004700031","25",2780000,31,"31"
"GIRAUD-SERIN","https://www.qualibat.com/resultat-de-la-recherche/giraud-serin-164066","ZONE ARTISANALE DU BOIS VERT 1 AVENUE DU BOIS VERT, 31120 PORTET SUR GARONNE","0561728333","daniel.suss@giraud-serin.com","3947940510","39479405100026","88",16250000,31,"31"
"AILLERES JEAN PAUL","https://www.qualibat.com/resultat-de-la-recherche/ailleres-jean-paul-152760","46 CHEMIN DE CARBONNE, 31410 LONGAGES","0561872034","jeanpaul.ailleres@orange.fr","3301630720","33016307200011","5",363828,31,"31"
"CHARPENTE - COUVERTURE SAINT MARTIN","https://www.qualibat.com/resultat-de-la-recherche/charpente---couverture-saint-martin-145225","17 CHEMIN DE LANCEFOC, 31130 FLOURENS","0562189965","stma31@free.fr","4024471970","40244719700011","1",195280,31,"31"
"ENTREPRISE CAMPET","https://www.qualibat.com/resultat-de-la-recherche/entreprise-campet-5290","ENTREPRISE CAMPET, 31160 ESTADENS","0561884970","campet2@orange.fr","3834128060","38341280600010","31",3310000,31,"31"
"SBP CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/sbp-charpente-95466","34 RUE ARISTIDE BERGES ZI DU CASQUE, 31270 CUGNAUX","0534597210","sbpcharpente@hotmail.fr","7524361390","75243613900048","15",1760000,31,"31"
"COMMINGES BATIMENT","https://www.qualibat.com/resultat-de-la-recherche/comminges-batiment-5519","ROUTE DE SAINT-GIRONS, 31260 SALIES DU SALAT","0561905846","n.fauve@groupe-martinez.com","3976827580","39768275800016","93",15000000,31,"31"
"COUFFIGNAL","https://www.qualibat.com/resultat-de-la-recherche/couffignal-5573","11 RUE ANTOINE BECQUEREL ZA LE TRIASIS, 31140 LAUNAGUET","0561480733","etudes@sarlcouffignal.fr","4088997630","40889976300036","37",4420000,31,"31"
"CONCEPT TOITURE","https://www.qualibat.com/resultat-de-la-recherche/concept-toiture-97784","7 IMPASSE DE LONDRES, 31140 PECHBONNIEU","0620750644","contact@concepttoiture.fr","5020639280","50206392800019","10",1100000,31,"31"
"AAR SARL","https://www.qualibat.com/resultat-de-la-recherche/aar-sarl-180171","380 ROUTE DE LABARTHE, 31600 EAUNES","0671441737","acm.couverture.charpente@gmail.com","8521828640","85218286400011","1",127000,31,"31"
"SARL ACCZ","https://www.qualibat.com/resultat-de-la-recherche/sarl-accz-175446","LE COULAT, 31430 GRATENS","0682422494","accz.toiture@gmail.com","8175919440","81759194400019","7",900000,31,"31"
"SOREBA CHARPENTES","https://www.qualibat.com/resultat-de-la-recherche/soreba-charpentes-73628","820 CHEMIN DES PETITES LIEU-DIT LES SABATIERS, 31620 CASTELNAU D'ESTRETEFONDS","0561820109","soreba.charpentes@orange.fr","4889402630","48894026300012","10",869998,31,"31"
"TOURNEE DU COQ","https://www.qualibat.com/resultat-de-la-recherche/tournee-du-coq-85612","9 IMPASSE DES POUSSINS, 31470 FONSORBES","0534513831","tourneeducoq31@gmail.com","4511937420","45119374200025","26",1430000,31,"31"
"EPURE","https://www.qualibat.com/resultat-de-la-recherche/epure-166331","5 B RUE DES FRERES BOUDE, 31100 TOULOUSE","0612675023","jraynier@neuf.fr","8251906140","82519061400024","5",349637,31,"31"
"ROUSSEL","https://www.qualibat.com/resultat-de-la-recherche/roussel-5755","8 BOULEVARD DU LIBRE ECHANGE, 31650 SAINT ORENS DE GAMEVILLE","0534667171","s.hermitte@roussel-etancheite.com","3379156070","33791560700069","8",530589,31,"31"
"ENTREPRISE J. GALLAY","https://www.qualibat.com/resultat-de-la-recherche/entreprise-j-gallay-5761","5 CHEMIN DES ANGUILLAIRES, 31410 NOE","0561872048","ent-gallay@wanadoo.fr","3904628690","39046286900012","14",1700000,31,"31"
"PANIS YVES (CHARPENTE DES 3 VALLEES)","https://www.qualibat.com/resultat-de-la-recherche/panis-yves-charpente-des-3-vallees--111090","ZA DES PRADETTES, 31440 CIERP GAUD","0561896428","sarlpanis@orange.fr","7502611820","75026118200026","9",543361,31,"31"
"CHARPENTES ARSEGUET","https://www.qualibat.com/resultat-de-la-recherche/charpentes-arseguet-95152","CARRERE, 31230 ST FRAJOU","0561886516","patrick@charpentearseguet.com","4150118810","41501188100018","4",483128,31,"31"
"BELLUZZO LATGE TOITURE","https://www.qualibat.com/resultat-de-la-recherche/belluzzo-latge-toiture-160523","24 RUE ARISTIDE BERGES ZONE INDUSTRIELLE LE CASQUE, 31270 CUGNAUX","0561492930","belluzzo-toiture@orange.fr","8184208200","81842082000016","6",617579,31,"31"
"CATRA BTP","https://www.qualibat.com/resultat-de-la-recherche/catra-btp-6046","13 RUE PAUL GAUGUIN, 31100 TOULOUSE","0534571476","contact@catra-btp.com","4395850840","43958508400049","24",4730000,31,"31"
"TOULOUSE TOITURE","https://www.qualibat.com/resultat-de-la-recherche/toulouse-toiture-143836","79 AVENUE DES ETATS UNIS, 31200 TOULOUSE","0561258000","ag.toulousetoiture@gmail.com","4832107610","48321076100027","10",704322,31,"31"
"ANDRÉ TEYSSONNEYRE","https://www.qualibat.com/resultat-de-la-recherche/andr-teyssonneyre-132656","LIEUDIT CAMPAS, 31440 EUP","0561796222","teys3@wanadoo.fr","4247798740","42477987400017","1",144457,31,"31"
"STEFAN SARL","https://www.qualibat.com/resultat-de-la-recherche/stefan-sarl-5638","5 CHEMIN DES FUSILLES DU BOIS DE LA REULE, 31180 CASTELMAUROU","0561847688","cyril.stefan81@gmail.com","4217923830","42179238300026","6",507968,31,"31"
"FB CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/fb-charpente-151369","140 RUE DES POIRIERS, 31620 FRONTON","0680143221","fb.charpente31@gmail.com","4236300940","42363009400021","10",861759,31,"31"
"VISEU CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/viseu-charpente-92618","10 CHE DES LAQUES , 31180 CASTELMAUROU","0534360996","viseu-charpente@orange.fr","5374837370","53748373700053","11",2029999.9999999998,31,"31"
"MIDI AQUITAINE","https://www.qualibat.com/resultat-de-la-recherche/midi-aquitaine-77824","10 IMPASSE VITRY, 31200 TOULOUSE","0562722528","eregeste@midi-aquitaine.com","4996360410","49963604100018","11",2240000,31,"31"
"ACROBAT","https://www.qualibat.com/resultat-de-la-recherche/acrobat-170002","4 RUE DES TILLEULS, 31320 VIEILLE TOULOUSE","0561524245","secretariat.acrobat@gmail.com","5200756150","52007561500028","10",867362,31,"31"
"CHARPENTIERS-COUVREURS DE GASCOGNE","https://www.qualibat.com/resultat-de-la-recherche/charpentiers-couvreurs-de-gascogne-5572","13 CHEMIN DES SEVENNES, 31770 COLOMIERS","0561784956","ccgcharpentes@orange.fr","3842467990","38424679900017","22",2520000,31,"31"
"3CR CHARPENTE COUVERTURE CONSTRUCTION RENOVATION","https://www.qualibat.com/resultat-de-la-recherche/3cr-charpente-couverture-construction-renovation-155923","CHEMIN DE HOUNTIQUE PUJOS, 31160 ESTADENS","0688889389","danielnadal@orange.fr","4994010080","49940100800010","5",351337,31,"31"
"BPS CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/bps-charpente-8281","7 ALLEE DE SISTERON, 31770 COLOMIERS","0561495571","bps-charpente@orange.fr","4875450480","48754504800018","9",630825,31,"31"
"PRATVIEL","https://www.qualibat.com/resultat-de-la-recherche/pratviel-175488","2 BD DES PYRENEES, 31370 RIEUMES","0534472058","contact@zinguerie-pratviel.com","5197745410","51977454100022","8",775251,31,"31"
"CHRISTOPHE GRANGÉ","https://www.qualibat.com/resultat-de-la-recherche/christophe-grang--139195","2 IMPASSE DES JONCS LIEU-DIT CHAMAYOU, 31380 BAZUS","0675505369","couverturegrange@gmail.com","4874512960","48745129600015","2",198247,31,"31"
"TEGULA CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/tegula-charpente-89539","ZA BROUCASSA, 31370 POUCHARRAMET","0561562057","travaux@tegula31.fr","3890057600","38900576000027","16",1960000,31,"31"
"LOISIL THIBAULT","https://www.qualibat.com/resultat-de-la-recherche/loisil-thibault-184589","LA FERME DES MOULERES, 31230 ST FRAJOU","0682211680","thibault.loisil@gmail.com","8148575870","81485758700012","1",101326,31,"31"
"A'COMPAGNONS VOS TOITS","https://www.qualibat.com/resultat-de-la-recherche/a-compagnons-vos-toits-188095","103 AV JULES JULIEN APPT A35, 31400 TOULOUSE","0687154001","acompagnons.vostoits@icloud.com","8850004140","88500041400015","3",74548,31,"31"
"DALLAU COUVERTURE","https://www.qualibat.com/resultat-de-la-recherche/dallau-couverture-154164","51 AV JULES JULIEN, 31400 TOULOUSE","0681278103","dallaugino@gmail.com","7920368320","79203683200022","3",342109,31,"31"
"SEBASTIEN GASPIN","https://www.qualibat.com/resultat-de-la-recherche/sebastien-gaspin-160978","4 RUE BARTHELEMY THIMONNIER ZA DU CASQUE, 31270 CUGNAUX","0561075015","contact@sebastiengaspin.fr","8192354660","81923546600011","6",342548,31,"31"
"SOMOBOIS","https://www.qualibat.com/resultat-de-la-recherche/somobois-5448","30 RUE HECTOR BERLIOZ BP 89, 31250 REVEL","0561834600","somobois@wanadoo.fr","7169208890","71692088900038","8",877588,31,"31"
"SARL PALACIN","https://www.qualibat.com/resultat-de-la-recherche/sarl-palacin-5612","4 RUE MAZAS, 31500 TOULOUSE","0561117895","ste.palacin@wanadoo.fr","3176843140","31768431400048","8",658496,31,"31"
"NEGRETTO","https://www.qualibat.com/resultat-de-la-recherche/negretto-8225","32 CHEMIN DU DANIS, 31410 NOE","0561901740","contact@negretto.eu","4516444620","45164446200025","11",1200000,31,"31"
"METALIA","https://www.qualibat.com/resultat-de-la-recherche/metalia-92810","4 CHEMIN DES MARTYRS DE BORDELONGUE, 31100 TOULOUSE","0561398949","contact@metalia.fr","5183172500","51831725000034","9",2190000,31,"31"
"AD VALIDEM ENR TOULOUSE","https://www.qualibat.com/resultat-de-la-recherche/ad-validem-enr-toulouse-91604","10 BIS RUE ALFRED SAUVY, 31270 CUGNAUX","0582954595","jeanpaul.rousseau@advalidem.com","5121346280","51213462800043","35",3690000,31,"31"
"MULTISERVICE COUVERTURE ETANCHEITE BARDAGE (MCEB)","https://www.qualibat.com/resultat-de-la-recherche/multiservice-couverture-etancheite-bardage-mceb--187147","16T ROUTE DE GAGNAC, 31150 FENOUILLET","0562791788","contact@mceb-entreprise.fr","7993843750","79938437500025","16",2330000,31,"31"
"SAS BOURDARIOS","https://www.qualibat.com/resultat-de-la-recherche/sas-bourdarios-6782","60 BOULEVARD DE THIBAUD BP 48484, 31084 TOULOUSE CEDEX 1","0562111000","sophie.guyon@vinci-construction.fr","8472506020","84725060200038","403",78770000,31,"31"
"LACAZE & NOEL CHARPENTE BOIS","https://www.qualibat.com/resultat-de-la-recherche/lacaze-noel-charpente-bois-156445","1 CHEMIN DE VIGNALIS, 31130 FLOURENS","0678759217","frederic@lacazenoelcharpente.fr","7951829710","79518297100023","5",395424,31,"31"
"SOCIETE NOUVELLE IZQUIERDO","https://www.qualibat.com/resultat-de-la-recherche/societe-nouvelle-izquierdo-97096","121 CHEMIN VIREBENT, 31200 TOULOUSE","0561489932","charpenterie.bois@snizquierdo.com","7924096330","79240963300015","10",590512,31,"31"
"1 TOIT","https://www.qualibat.com/resultat-de-la-recherche/1-toit-180648","9 IMP DE LUSSAN RESIDENCE COTE BOIS, 31700 MONDONVILLE","0619826456","untoit@hotmail.fr","8239473950","82394739500021","4",467844,31,"31"
"C2Z","https://www.qualibat.com/resultat-de-la-recherche/c2z-178242","933 C RUE PETITE, 31870 LAGARDELLE SUR LEZE","0672729419","c2zentreprise@yahoo.fr","8434815990","84348159900010","2",248000,31,"31"
"L'ATELIER DE L'ISOLATION","https://www.qualibat.com/resultat-de-la-recherche/l-atelier-de-l-isolation-139568","LA CLAIRIERE 47 ROUTE D'ESPAGNE, 31100 TOULOUSE","0614488897","v.chauveau@atelier-isolation.com","8108737780","81087377800015","3",155317,31,"31"
"BETIRAC LEZAT CCM","https://www.qualibat.com/resultat-de-la-recherche/betirac-lezat-ccm-133405","LIEU DIT SALES, 31530 BRETX","0562137359","betiraclezatccm@hotmail.fr","4376197370","43761973700020","4",507810,31,"31"
"SARL BEGUE PHILIPPE","https://www.qualibat.com/resultat-de-la-recherche/sarl-begue-philippe-5668","1662 ROUTE DE LA COTE ROUGE, 31330 MERVILLE","0561858089","isabelle.sarlbegue@orange.fr","3316889370","33168893700019","8",1240000,31,"31"
"SMCB","https://www.qualibat.com/resultat-de-la-recherche/smcb-122144","28 AVENUE MARCONI ZAC DU BOUTET, 31470 ST LYS","0561918203","eric.brugnoli@orange.fr","4179271910","41792719100029","7",786301,31,"31"
"SAS DUBARRY","https://www.qualibat.com/resultat-de-la-recherche/sas-dubarry-5317","16 QUARTIER BEDIAOU, 31210 LE CUING","0562009550","charpente@dubarry.fr","3907227340","39072273400014","26",4240000,31,"31"
"RIOU CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/riou-charpente-104416","20 AVENUE DE GASCOGNE, 31410 ST HILAIRE","0615202935","rioucharpente@wanadoo.fr","4451532160","44515321600012","1",157889,31,"31"
"BELMONTE J. ET FILS (S.A.R.L.)","https://www.qualibat.com/resultat-de-la-recherche/belmonte-j-et-fils-s-a-r-l--71101","23 RUE D'ARIANE, 31240 L'UNION","0561809561","contact@belmonteetfils.com","3212515060","32125150600028","13",965000,31,"31"
"ENTREPRISE MARCHAND","https://www.qualibat.com/resultat-de-la-recherche/entreprise-marchand-5370","8 RUE MICHEL-ANGE, 31200 TOULOUSE","0561485699","compta@sarl-marchand.fr","5408024100","54080241000014","11",827002,31,"31"
"MIDI CHARPENTE BOIS MCB","https://www.qualibat.com/resultat-de-la-recherche/midi-charpente-bois-mcb-139160","83 CHEMIN DES BOURDETTES, 31270 CUGNAUX","0561073736","midicharpentebois@gmail.com","4033856020","40338560200012","18",2940000,31,"31"
"COMET CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/comet-charpente-134926","11 CHEMIN DU BIE, 31110 CIER DE LUCHON","0561791069","cometbatiment@orange.fr","4341591090","43415910900017","4",436491,31,"31"
"SEDEC","https://www.qualibat.com/resultat-de-la-recherche/sedec-5567","15 RUE SAINT-PE, 31260 SALEICH","0561905422","sedec-chaubet@outlook.fr","5472801230","54728012300019","30",3040000,31,"31"
"FRESQUET  CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/fresquet-charpente-8419","82 ROUTE DE VILLENEUVE, 31120 ROQUES SUR GARONNE","0561311631","fresquetcharpente@wanadoo.fr","4238566650","42385666500025","5",380142,31,"31"
"ARAGON SAS","https://www.qualibat.com/resultat-de-la-recherche/aragon-sas-156010","105 RTE DE POUCHARRAMET, 31370 RIEUMES","0620731487","contact@aragon-construction.fr","8121123160","81211231600029","10",909407,31,"31"
"TEMPO BOIS","https://www.qualibat.com/resultat-de-la-recherche/tempo-bois-123584","37 RUE DE CANTELOUP, 31810 LE VERNET","0634416685","tempobois.toulouse@gmail.com","5101364010","51013640100021","4",285267,31,"31"
"SANNER","https://www.qualibat.com/resultat-de-la-recherche/sanner-136774","21 RUE DE LA MAIRIE, 31800 SAVARTHES","0561894520","sannerjeanyves@wanadoo.fr","4801158230","48011582300019","10",842531,31,"31"
"SOPREMA (AGENCE DE TOULOUSE)","https://www.qualibat.com/resultat-de-la-recherche/soprema-agence-de-toulouse--69677","31 IMPASSE MICHEL ANGE, 31200 TOULOUSE","0534253200","travaux-toulouse@soprema.fr","4851975520","48519755200261","123",25800000,31,"31"
"SANGAY SARL","https://www.qualibat.com/resultat-de-la-recherche/sangay-sarl-140777","LE VILLAGE, 31440 BINOS","0966897075","alexandra.sangay@orange.fr","4995067980","49950679800010","2",158387,31,"31"
"PLOMBIERS COUVREURS  ZINGUEURS CHARPENTIERS PCZC","https://www.qualibat.com/resultat-de-la-recherche/plombiers-couvreurs-zingueurs-charpentiers-pczc-5569","121 CHEMIN VIREBENT, 31200 TOULOUSE","0534257714","admin@pczc.fr","3426754930","34267549300031","6",905855,31,"31"
