"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"J.C.B. ELEC","https://www.qualibat.com/resultat-de-la-recherche/j-c-b-elec-179313","4 QU FOCH, 58400 LA CHARITE SUR LOIRE","0680755643","jean-charles.bassot@orange.fr","7885894890","78858948900012","3",258492,58,"52"
"BARROS PÈRE & FILS SARL","https://www.qualibat.com/resultat-de-la-recherche/barros-p-re-fils-sarl-34796","PLOMBERIE-CHAUFFAGE 19 RUE DE LA ROTONDE, 58000 NEVERS","0386572517","sarlbarros1@gmail.com","3534298060","35342980600014","8",425691,58,"52"
"SANYTHERMIC SN","https://www.qualibat.com/resultat-de-la-recherche/sanythermic-sn-133819","3 PLACE DE BETHLEHEM, 58500 CLAMECY","0386273663","sanythermic.sn@gmail.com","7900191520","79001915200020","6",408778,58,"52"
"ENTREPRISE TURPIN SARL JLBE","https://www.qualibat.com/resultat-de-la-recherche/entreprise-turpin-sarl-jlbe-175054","13 B IMPASSE DU CRAQUELIN, 58000 ST ELOI","0386371495","entreprise.turpin@orange.fr","8305279410","83052794100017","9",666936,58,"52"
"CHAM NEVERS","https://www.qualibat.com/resultat-de-la-recherche/cham-nevers-109394","43 BOULEVARD DE LA REPUBLIQUE, 58000 NEVERS","0386611635","cham-nevers@groupecham.fr","4447685500","44476855000758","17",1100000,58,"52"
"STE ARTISANALE CLAMECYCOISE","https://www.qualibat.com/resultat-de-la-recherche/ste-artisanale-clamecycoise-34840","PLOMBERIE CHAUFFAGE 5 RUE DE L'ABATTOIR, 58500 CLAMECY","0386244076","accueil@sac-renovation.fr","3200525250","32005252500013","11",478330,58,"52"
"DELAVAULT FRANCK","https://www.qualibat.com/resultat-de-la-recherche/delavault-franck-103361","LE BONNIARD, 58140 BRASSY","0386222556","josette.delavault@orange.fr","7945683940","79456839400017","6",353818,58,"52"
"FERNANDES SARL","https://www.qualibat.com/resultat-de-la-recherche/fernandes-sarl-115874","11 RUE ROGER SALENGRO, 58260 LA MACHINE","0386504365","fernandes.chauffage@orange.fr","5196082850","51960828500010","3",640000,58,"52"
"LANGUMIER PHILIPPE","https://www.qualibat.com/resultat-de-la-recherche/langumier-philippe-106013","104 C AVENUE DE PARIS, 58320 POUGUES LES EAUX","0608421957","electricite.langumier@orange.fr","4146808270","41468082700030","4",512612,58,"52"
"SNEC-SOCIETE NOUVELLE DES ETABLISSEMENTS COURBION","https://www.qualibat.com/resultat-de-la-recherche/snec-societe-nouvelle-des-etablissements-courbion-34803","6 QUAI DE LA JONCTION, 58000 SERMOISE SUR LOIRE","0386615631","contact@snec-nevers.fr","4504878630","45048786300042","32",2810000,58,"52"
