"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"THERMIEXPERT","https://www.qualibat.com/resultat-de-la-recherche/thermiexpert-84369","7, RUE DE LONDRES, 67670 MOMMENHEIM","0388105455","info@thermiexpert.com","4831218020","48312180200043","34",5650000,67,"52"
"ISO DECO","https://www.qualibat.com/resultat-de-la-recherche/iso-deco-162582","3 RUE DES PAIENS, 67720 HOERDT","0388217784","isodeco.sas@gmail.com","8222132370","82221323700032","13",2900000,67,"52"
"COVADIS","https://www.qualibat.com/resultat-de-la-recherche/covadis-27477","1 IMPASSE HUTTMATT Z.I. DU RIED, 67590 SCHWEIGHOUSE SUR MODER","0388072442","covadis@covadis-chauffage.com","3992044110","39920441100025","12",2009999.9999999998,67,"52"
"CHAUFFAGE MICHEL","https://www.qualibat.com/resultat-de-la-recherche/chauffage-michel-147380","57 RUE DU FAUBOURG, 67260 KESKASTEL","0680630875","chauffagemichel1@gmail.com","8091941940","80919419400019","4",399187,67,"52"
"TECHNI-CHAUFFE","https://www.qualibat.com/resultat-de-la-recherche/techni-chauffe-70676","PARC D'ACTIVITES NATIONS  - ZAC B.P. 03, 67230 BENFELD","0388741181","direction@technichauffe.fr","3429249820","34292498200040","36",7020000,67,"52"
"GEOCAL","https://www.qualibat.com/resultat-de-la-recherche/geocal-79338","28, RUE PRINCIPALE, 67470 BUHL","0388863877","info@geocal.fr","4904321190","49043211900041","3",328471,67,"52"
"KUGEL SANITAIRE CHAUFFAGE","https://www.qualibat.com/resultat-de-la-recherche/kugel-sanitaire-chauffage-108959","97 RUE DU GENERAL DE GAULLE, 67640 FEGERSHEIM","0390648581","ekinfo@sanitaire-kugel.fr","5048909710","50489097100022","1",138000,67,"52"
"JUNG & DORGLER","https://www.qualibat.com/resultat-de-la-recherche/jung-dorgler-174099","8,RUE DES REMPARTS, 67230 SERMERSHEIM","0388587378","contact@jung-dorgler.fr","8352465050","83524650500019","12",1310000,67,"52"
"ALSACE MAINTENANCE","https://www.qualibat.com/resultat-de-la-recherche/alsace-maintenance-128601","17,RUE DE HOENHEIM, 67207 NIEDERHAUSBERGEN","0388562467","contact@alsacemaintenance.fr","3426239800","34262398000048","9",701215,67,"52"
"ALSA SANICHAUF","https://www.qualibat.com/resultat-de-la-recherche/alsa-sanichauf-123243","8,RUE DU GÉNÉRAL LECLERC, 67440 MARMOUTIER","0388708534","alsa.s@orange.fr","4790834200","47908342000030","2",302258,67,"52"
"APS","https://www.qualibat.com/resultat-de-la-recherche/aps-180909","2A,  RUE DU DOUBS, 67100 STRASBOURG","0388184025","yvonne.fiegel@plombierservice.fr","4910721870","49107218700033","32",2340000,67,"52"
"CONVECTION","https://www.qualibat.com/resultat-de-la-recherche/convection-189187","7 A, RUE DE LA DIGUE, 67860 BOOFZHEIM","0388748389","schwentzel.herve@wanadoo.fr","4794084860","47940848600013","1",217500,67,"52"
"E-ENERGIES SOLUTIONS","https://www.qualibat.com/resultat-de-la-recherche/e-energies-solutions-181931","Not found","Not found","Not found","8385160030","83851600300020","Adresse : 69, RUE DU MARÉCHAL FOCH, 67730 ",NaN,67,"52"
"SCHNEIDER A. SANIT.CHAUFFAGE","https://www.qualibat.com/resultat-de-la-recherche/schneider-a-sanit-chauffage-26659","23,  RUE JACQUES KABLE, 67170 BRUMATH","0388511236","schneider.sarl1@wanadoo.fr","4331632430","43316324300010","2",296367,67,"52"
"DOLLINGER PIERRE  SAS","https://www.qualibat.com/resultat-de-la-recherche/dollinger-pierre-sas-70675","6,  RUE DE L'ECOLE MATERNELLE, 67170 BERSTHEIM","0388515705","veronique.erbs@ets-dollinger.fr","3481789890","34817898900029","39",4840000,67,"52"
"RK CHAUFFAGE","https://www.qualibat.com/resultat-de-la-recherche/rk-chauffage-126286","3,RUE DU COIN, 67790 STEINBOURG","0388910105","rkchauffage@orange.fr","5349536170","53495361700022","1",109801,67,"52"
"ANTWAY","https://www.qualibat.com/resultat-de-la-recherche/antway-27521","Z.A. DU RIED 3,  RUE MATHIS, 67840 KILSTETT","0390290310","contact@antway.fr","4217459850","42174598500026","39",7360000,67,"52"
"CCS ENERGIES 67","https://www.qualibat.com/resultat-de-la-recherche/ccs-energies-67-131017","2, RUE D'ITALIE PARC D'ACTIVITÉ DES NATIONS, 67230 BENFELD","0388080834","contact@ccsenergies67.com","8017103690","80171036900035","10",800000,67,"52"
"ES SERVICES ENERGETIQUES","https://www.qualibat.com/resultat-de-la-recherche/es-services-energetiques-27696","26, BOULEVARD DU PRESIDENT WILSON, 67000 STRASBOURG","0388206050","contact@services.es.fr","3227913930","32279139300042","170",63450000,67,"52"
"FEUERSTEIN RODOLPHE","https://www.qualibat.com/resultat-de-la-recherche/feuerstein-rodolphe-27480","2A,  RUE DU FINKENWEG, 67320 WEYER","0689657990","feuerstein.cedric67@gmail.com","4230285210","42302852100023","3",374497,67,"52"
"BATIGLOBAL","https://www.qualibat.com/resultat-de-la-recherche/batiglobal-177757","75 ROUTE DES ROMAINS, 67200 STRASBOURG","0388772204","contact@batiglobal.com","8420626970","84206269700029","29",1650000,67,"52"
"JV AQUATHERM","https://www.qualibat.com/resultat-de-la-recherche/jv-aquatherm-146603","10 RUE DU CHAT, 67150 ERSTEIN","","jvaquatherm@gmail.com","7990965080","79909650800012","2",264646,67,"52"
"RUBY YANNICK","https://www.qualibat.com/resultat-de-la-recherche/ruby-yannick-138305","8, RUE ALBERT SCHWEITZER, 67250 HUNSPACH","0680063527","yannick.ruby@wanadoo.fr","5084680220","50846802200019","1",262886,67,"52"
"SCHULER SARL","https://www.qualibat.com/resultat-de-la-recherche/schuler-sarl-26768","5, RUE CLEMENT ADER, 67500 HAGUENAU","0388731268","bureau@schuler-sarl.fr","4806013270","48060132700012","11",1250000,67,"52"
"NORDEST CHAUFFAGE","https://www.qualibat.com/resultat-de-la-recherche/nordest-chauffage-27504","233, RUE DES AGRICULTEURS, 67230 WESTHOUSE","0388082672","christophe.munch0806@orange.fr","4330728240","43307282400033","1",187200,67,"52"
"INDUS SIFEC SARL","https://www.qualibat.com/resultat-de-la-recherche/indus-sifec-sarl-26998","8, RUE TIERGARTEN, 67430 DIEMERINGEN","0388000427","indus-sifec@wanadoo.fr","3477655130","34776551300044","9",1100000,67,"52"
"BRAEUNER  CLAUDE  SARL","https://www.qualibat.com/resultat-de-la-recherche/braeuner-claude-sarl-25920","2 RUE LOUIS PHILIPPE KAMM, 67250 SOULTZ SOUS FORETS","0388804207","noelle.braeuner@braeunersarl.com","3480601380","34806013800016","3",351379,67,"52"
"FRANK S.A.","https://www.qualibat.com/resultat-de-la-recherche/frank-s-a--26580","14,  RUE MICHAEL FARADAY, 67540 OSTWALD","0388674622","frank.sanitaire@free.fr","7185024380","71850243800028","24",2430000,67,"52"
"SYL SERVICES","https://www.qualibat.com/resultat-de-la-recherche/syl-services-108972","27 RUE DES LILAS, 67970 OERMINGEN","0369352797","gestion@sylservices.fr","5018105680","50181056800011","6",718617,67,"52"
"JUNG ALBERT - CHAUFFAGE","https://www.qualibat.com/resultat-de-la-recherche/jung-albert---chauffage-70667","20,  RUE GRENDEL, 67600 HILSENHEIM","0388854119","info@jung-albert.com","3071084720","30710847200027","9",1490000,67,"52"
"P.EMMENEGGER","https://www.qualibat.com/resultat-de-la-recherche/p-emmenegger-82513","39,  RUE DU CHATEAU, 67380 LINGOLSHEIM","0388786595","contact@emmenegger.fr","5074108350","50741083500015","4",640000,67,"52"
"SPEYSER & CIE  SA","https://www.qualibat.com/resultat-de-la-recherche/speyser-cie-sa-26662","1, RUE DE L'INDUSTRIE ZONE ARTISANALE LE RIED, 67150 GERSTHEIM","0388590490","info@speyser.fr","6785020140","67850201400031","96",14490000,67,"52"
"EST CHAUFFAGE - SARL -","https://www.qualibat.com/resultat-de-la-recherche/est-chauffage---sarl---27003","14, RUE DES EGLANTINES, 67600 HILSENHEIM","0388854168","contact@est-chauffage.com","3479438700","34794387000019","7",780791,67,"52"
"G SERVICES - GILLE HERTER","https://www.qualibat.com/resultat-de-la-recherche/g-services---gille-herter-169695","18 RUE DU STADE, 67530 BOERSCH","0621162746","gservices.herter@gmail.com","5332804340","53328043400010","1",154000,67,"52"
"SCHWAB THIERRY","https://www.qualibat.com/resultat-de-la-recherche/schwab-thierry-105693","17A, RUE DE LA SCHLITTE, 67280 URMATT","0388473959","schwabthierry@wanadoo.fr","4800667110","48006671100015","4",373000,67,"52"
"POLYTHERM","https://www.qualibat.com/resultat-de-la-recherche/polytherm-70668","2, IMPASSE DE L'INDUCTION, 67800 BISCHHEIM","0388197658","mail@polytherm.fr","6585006320","65850063200026","43",6850000,67,"52"
"RUFFENACH S E  - SARL","https://www.qualibat.com/resultat-de-la-recherche/ruffenach-s-e---sarl-27024","20,  RUE CLEMENCEAU, 67730 CHATENOIS","0388827079","contact@ruffenach-chauffage67.com","3937157430","39371574300018","5",743631,67,"52"
"HUNTZINGER ETS","https://www.qualibat.com/resultat-de-la-recherche/huntzinger-ets-178632","6 RUE DE L'ARTISANAT, 67440 SINGRIST","0676122958","christophe@ets-huntzinger.com","8398060310","83980603100010","3",616782,67,"52"
"STURTZER SARL","https://www.qualibat.com/resultat-de-la-recherche/sturtzer-sarl-96679","60, RUE DE KRAUTWILLER, 67170 BRUMATH","0388683797","contact@sturtzer.fr","7917991090","79179910900016","2",454109,67,"52"
"NICO ENERGIE","https://www.qualibat.com/resultat-de-la-recherche/nico-energie-171640","15 RUE DE L'ECOLE, 67320 EYWILLER","0651209804","jergnicolas@gmail.com","8217614750","82176147500010","1",144960,67,"52"
"FARIA S.A.V.","https://www.qualibat.com/resultat-de-la-recherche/faria-s-a-v--109506","7,RUE DES SAULES, 67390 BOESENBIESEN","0388925977","faria-sav@orange.fr","7898641960","78986419600017","3",373506,67,"52"
"COBRA ETS","https://www.qualibat.com/resultat-de-la-recherche/cobra-ets-187247","5, RUE DE BERSTHEIM KEFFENDORF, 67590 OHLUNGEN","0683900560","ets.cobra@outlook.fr","8805674330","88056743300011","2",300000,67,"52"
"GHMS SASU","https://www.qualibat.com/resultat-de-la-recherche/ghms-sasu-110024","3, RUE DU FORT, 67118 GEISPOLSHEIM","0388842424","ghms67@yahoo.com","5332896900","53328969000042","6",389014,67,"52"
"CS CHAUFFAGE","https://www.qualibat.com/resultat-de-la-recherche/cs-chauffage-134317","5 CHEMIN DES ABEILLES, 67600 EBERSHEIM","0687248031","cschauffage67@gmail.com","7524845190","75248451900018","1",143046,67,"52"
"ALSAPRO MAINTENANCE","https://www.qualibat.com/resultat-de-la-recherche/alsapro-maintenance-134368","5 AVENUE CHARLES DE GAULLE, 67800 BISCHHEIM","0369260636","alsapromaintenance@free.fr","4920409020","49204090200024","1",47853,67,"52"
"FITSCH ELECTRICITE","https://www.qualibat.com/resultat-de-la-recherche/fitsch-electricite-111580","8, RUE FRÉDÉRIC CHOPIN, 67118 GEISPOLSHEIM","0390400765","contact@fitsch.fr","4874819880","48748198800011","10",1000000,67,"52"
