"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"SO.LY.RA  S.A.R.L.","https://www.qualibat.com/resultat-de-la-recherche/so-ly-ra-s-a-r-l--28377","13 RUE RENE LEYNAUD, 69001 LYON 01","0478932893","solyra@solyra.fr","3092305710","30923057100031","11",1070000,69,"54"
"GDT","https://www.qualibat.com/resultat-de-la-recherche/gdt-180098","88 AVENUE EDOUARD HERRIOT, 69150 DECINES CHARPIEU","0676729716","franck.gdt@orange.fr","5041801260","50418012600030","1",70422,69,"54"
"GOIFFON SA","https://www.qualibat.com/resultat-de-la-recherche/goiffon-sa-27886","38 RUE DE VERDUN, 69400 VILLEFRANCHE SUR SAONE","0474653262","goiffon@goiffon.fr","6837800500","68378005000020","16",2280000,69,"54"
"VITAFIRE","https://www.qualibat.com/resultat-de-la-recherche/vitafire-185583","100 RUE DES ALPES, 69720 ST BONNET DE MURE","0437548540","contact@vitafire.fr","8401680090","84016800900016","10",534761,69,"54"
"SOMECI","https://www.qualibat.com/resultat-de-la-recherche/someci-28378","4 CHEMIN DE L INDUSTRIE, 69570 DARDILLY","0478831313","contact@someci.com","3023947880","30239478800046","42",5000000,69,"54"
"SIMONNET PHILIPPE","https://www.qualibat.com/resultat-de-la-recherche/simonnet-philippe-28706","128 RUE AMPERE, 69310 PIERRE BENITE","0478509494","artisanramoneur@gmail.com","3985240170","39852401700017","3",125000,69,"54"
"DESRAYAUD ET FILS (ETS)","https://www.qualibat.com/resultat-de-la-recherche/desrayaud-et-fils-ets--27879","49 RUE DE CHAMBORD, 69220 BELLEVILLE EN BEAUJOLAIS","0474663537","desrayaud@desrayaud.fr","6137800480","61378004800062","21",2300000,69,"54"
"ENTREPRISE A. BONNAUD","https://www.qualibat.com/resultat-de-la-recherche/entreprise-a-bonnaud-27992","10  ALLEE DES ERABLES PARC REPUBLIQUE CARNOT, 69200 VENISSIEUX","0478532702","bonnaud.yves@wanadoo.fr","3013935180","30139351800040","9",880698,69,"54"
"MAILLET (ENTREPRISE F.)","https://www.qualibat.com/resultat-de-la-recherche/maillet-entreprise-f--28242","29-31 RUE SAINT JEAN DE DIEU, 69007 LYON 07","0478723333","info@maillet-sa.fr","9725012090","97250120900092","29",2630000,69,"54"
"LE NY ALAIN (ENTREPRISE)","https://www.qualibat.com/resultat-de-la-recherche/le-ny-alain-entreprise--27891","3 CHEMIN DE BOIS LONGE RN 6, 69574 DARDILLY CEDEX","0472520060","sa.leny@leny-alain.fr","9500099440","95000994400014","75",10790000,69,"54"
"ALTIVEC","https://www.qualibat.com/resultat-de-la-recherche/altivec-28823","170 CHEMIN DE PAISY, 69760 LIMONEST","0478081077","contact@altivec.fr","4150228050","41502280500063","39",4930000,69,"54"
"BLANC GILBERT","https://www.qualibat.com/resultat-de-la-recherche/blanc-gilbert-28603","12 RUE BASSE COMBALOT, 69007 LYON 07","0478721806","g.blanc@blancplomberie.com","4815298570","48152985700015","20",2940000,69,"54"
"GONZALEZ SERGE","https://www.qualibat.com/resultat-de-la-recherche/gonzalez-serge-28552","19 RUE EMILE EVEILLER, 69520 GRIGNY","0478738840","valeserge69@orange.fr","3444301450","34443014500013","2",98246,69,"54"
"HENRIET SARL","https://www.qualibat.com/resultat-de-la-recherche/henriet-sarl-28612","2 CHEMIN DE BALLOUX, 69510 MESSIMY","0478450167","ramonage@sarlhenriet.fr","4109079190","41090791900014","1",91787,69,"54"
"MILLIERY  CLEANAIR","https://www.qualibat.com/resultat-de-la-recherche/milliery-cleanair-27993","5 RUE DES ENTREPOTS, 69004 LYON 04","0478472990","francois.chardiny@milliery-cleanair.com","4006882970","40068829700029","8",664885,69,"54"
"BRETOU ET SAGE","https://www.qualibat.com/resultat-de-la-recherche/bretou-et-sage-28069","88 AVENUE DE L'AQUEDUC DE BEAUNANT, 69110 STE FOY LES LYON","0478503441","bretou.sage@wanadoo.fr","9675017840","96750178400011","12",813209,69,"54"
"S.K.L.","https://www.qualibat.com/resultat-de-la-recherche/s-k-l--67552","Z.I. DU BAS PONTET 14 RUE JULES FERRY, 69360 SAINT-SYMPHORIEN-D'OZON","0478021996","comptabilite@sklserbat.com","3197319800","31973198000037","21",1780000,69,"54"
"SERAN LUDOVIC","https://www.qualibat.com/resultat-de-la-recherche/seran-ludovic-180990","23 RUE DE LA REPUBLIQUE, 69740 GENAS","0661271007","lsramonage@gmail.com","8448388880","84483888800015","1",73847,69,"54"
"THARIN SARL","https://www.qualibat.com/resultat-de-la-recherche/tharin-sarl-27711","4 RUE DE L'ANNONCIADE, 69001 LYON 01","0478286268","gestion@mtharin.com","9715063810","97150638100013","5",521608,69,"54"
"SAVIOLI","https://www.qualibat.com/resultat-de-la-recherche/savioli-28347","34 RUE SAINTE ANNE DE BARABAN, 69003 LYON 03","0472330343","comptabilite2@savioli.fr","3891299330","38912993300021","27",5670000,69,"54"
"ISO CHAUFF'CONFORT -INVICTA SHOP - CASECO","https://www.qualibat.com/resultat-de-la-recherche/iso-chauff-confort--invicta-shop---caseco-150563","451 RUE BENOIT MULSAN, 69400 VILLEFRANCHE SUR SAONE","0474624210","carolec.energies@gmail.com","7981008140","79810081400010","22",3840000,69,"54"
"CONFOGAZ","https://www.qualibat.com/resultat-de-la-recherche/confogaz-28992","14-16 RUE DOUAUMONT PARC D ACTIVITES DOUAUMONT, 69100 VILLEURBANNE","0478800304","siege.social@confogaz.com","4313368580","43133685800037","17",2150000,69,"54"
