"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"TTAA  RAULT FOUCHIER SARL","https://www.qualibat.com/resultat-de-la-recherche/ttaa-rault-fouchier-sarl-35547","3 RUE BEL AIR, 64290 GAN","0559217070","ttaa@wanadoo.fr","4825416530","48254165300010","4",268330,64,"86"
"SOVIL SARL","https://www.qualibat.com/resultat-de-la-recherche/sovil-sarl-35967","9 RUE DU PRE DU ROY, 64530 PONTACQ","0559041996","sovil@wanadoo.fr","4053789100","40537891000047","1",388992,64,"86"
"LABAT FRANCIS","https://www.qualibat.com/resultat-de-la-recherche/labat-francis-121344","CHEMIN DE ROQUEHORT, 64330 BOUEILH BOUEILHO LASQUE","0559047184","labat.francis@ozone.fr","3796514250","37965142500017","2",213566,64,"86"
"LAMI","https://www.qualibat.com/resultat-de-la-recherche/lami-152028","12 BIS AVENUE ALBERT 1ER, 64320 BIZANOS","0680262307","letort@lami-habitat.fr","8144204440","81442044400014","8",658200,64,"86"
"PEES-LALANNE HERVE","https://www.qualibat.com/resultat-de-la-recherche/pees-lalanne-herve-125557","6 RUE DES BOULEAUX, 64800 BENEJACQ","0559611894","pees-lalanne.herve@orange.fr","5012557800","50125578000014","2",214000,64,"86"
"LAMAZOU REMI EURL","https://www.qualibat.com/resultat-de-la-recherche/lamazou-remi-eurl-127461","18 RUE GUITTE, 64400 MOUMOUR","0559341393","lamazou.remi@orange.fr","7892567730","78925677300027","1",81527,64,"86"
"PERRY POUMIRAU SARL","https://www.qualibat.com/resultat-de-la-recherche/perry-poumirau-sarl-35916","19RUE JEAN ZAY, 64000 PAU","0559983025","gestion.perryp@gmail.com","4877158310","48771583100037","16",1540000,64,"86"
"HORIZON TOITURE","https://www.qualibat.com/resultat-de-la-recherche/horizon-toiture-100923","8 RUE JOSEPH MARIE JACQUARD, 64140 LONS","0685213444","cdupouy@horizontoiture.com","7520980610","75209806100027","2",221922,64,"86"
"LE TARABISCOT","https://www.qualibat.com/resultat-de-la-recherche/le-tarabiscot-109010","4 CHEMIN LARTIGAU, 64680 OGEU LES BAINS","","michelsydor@live.fr","3251055260","32510552600066","1",43063,64,"86"
"ERRANDONEA","https://www.qualibat.com/resultat-de-la-recherche/errandonea-116413","29, LOT. KISU LABEA, 64310 ASCAIN","0559544892","contact@berrandonea.onmicrosoft.com","4243320540","42433205400016","2",112820,64,"86"
"TECHNIC EAU","https://www.qualibat.com/resultat-de-la-recherche/technic-eau-122309","1, RUE MARCEL BARTHE, 64000 PAU","0559350939","contact@techniceau.com","5002837340","50028373400019","5",302607,64,"86"
"DARGUY JPE CONSTRUCTIONS","https://www.qualibat.com/resultat-de-la-recherche/darguy-jpe-constructions-134330","VOIE COMMUNALE D'URRUTIA, 64640 IHOLDY","0675197353","darguy.emmanuel@orange.fr","8030498990","80304989900013","3",435700,64,"86"
"PUHARRE EMMANUEL","https://www.qualibat.com/resultat-de-la-recherche/puharre-emmanuel-130190","20 RUE DE L'OUSSE, 64230 AUSSEVIELLE","0559901198","puharre.emmanuel@neuf.fr","8090043440","80900434400010","1",120369,64,"86"
"MIKAEL LEFEVRE","https://www.qualibat.com/resultat-de-la-recherche/mikael-lefevre-144766","1095 ROUTE D'ARRAUNTZ, 64480 USTARITZ","0664889723","mlplomberie@orange.fr","5295832620","52958326200025","1",121615,64,"86"
"COUDREY  SARL","https://www.qualibat.com/resultat-de-la-recherche/coudrey-sarl-35964","3, CLOS SAINT MICHEL, 64121 MONTARDON","0559337189","coudrey.christophe@orange.fr","4103254430","41032544300019","1",89416,64,"86"
"BAHEMA","https://www.qualibat.com/resultat-de-la-recherche/bahema-119254","347 BIS, BOULEVARD DU CAMI SALIE, 64000 PAU","0637033989","contact@bahema-multitravaux.fr","7899539810","78995398100030","2",170382,64,"86"
"GROUPE EMI SARL","https://www.qualibat.com/resultat-de-la-recherche/groupe-emi-sarl-104941","68 AVENUE F ET I JOLIOT CURIE, 64230 LESCAR","0559049186","contact@groupeemi.net","5398188490","53981884900041","9",1220000,64,"86"
"LASSALLE EURL","https://www.qualibat.com/resultat-de-la-recherche/lassalle-eurl-35464","14,AVENUE DE LA GARE, 64120 ST PALAIS","0559657049","eurl.lassalle@live.fr","4219160730","42191607300016","5",550167,64,"86"
"LAMARCHE MICHEL","https://www.qualibat.com/resultat-de-la-recherche/lamarche-michel-104183","20 AVENUE DES VALLEES, 64360 MONEIN","0559213067","christlle.casestrincq@sfr.fr","7948897900","79488979000018","3",254132,64,"86"
"EYHERACHAR","https://www.qualibat.com/resultat-de-la-recherche/eyherachar-104178","MAISON BICHTA EDER RTE DE BASSEBOURE, 64240 MENDIONDE","0559702048","eyheracharsarl@gmail.com","4317814910","43178149100011","8",635097,64,"86"
"ETCHART JOEL","https://www.qualibat.com/resultat-de-la-recherche/etchart-joel-111697","ROUTE DE CAMOU, 64470 OSSAS SUHARE","0559280874","etchart.joel@orange.fr","4946714490","49467144900010","4",326033,64,"86"
