"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"ACC - ARTISAN CHARLES CHRISTIAN (EURL)","https://www.qualibat.com/resultat-de-la-recherche/acc---artisan-charles-christian-eurl--148646","CLOS DU MOULIN DES RUES, 49330 MIRE","0241328313","accartisancharles@wanadoo.fr","4205975690","42059756900029","6",484581,49,"71"
"ISORE OUEST - ATLANTIQUE","https://www.qualibat.com/resultat-de-la-recherche/isore-ouest---atlantique-14176","18 BD DE L'EPERVIERE, 49000 ECOUFLANT","0241661960","ouest-atlantique@groupe-isore.fr","4183359720","41833597200042","32",6430000,49,"71"
"MENUISERIE AMIOT","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-amiot-109623","11, RUE LANGEAIS, 49300 CHOLET","0241622937","amiot.m@wanadoo.fr","3119317370","31193173700028","14",2430000,49,"71"
"GUILLAUME TAVENARD","https://www.qualibat.com/resultat-de-la-recherche/guillaume-tavenard-99160","4 RUE DE LA CHAPELLE ZAC BEUZON, 49000 ECOUFLANT","0241323569","eirltavenard@gmail.com","4482437330","44824373300020","8",487944,49,"71"
"OPTIMISO","https://www.qualibat.com/resultat-de-la-recherche/optimiso-167606","8 SQUARE DES GRANDES CLAIES, 49300 CHOLET","0241467762","serviceclients@optimiso.pro","8290100400","82901004000030","8",1640000,49,"71"
"DUCHON YVES","https://www.qualibat.com/resultat-de-la-recherche/duchon-yves-114339","ZA DES LANDES, 49360 TOUTLEMONDE","0615984501","yvesduchon@free.fr","3392363090","33923630900029","3",300924,49,"71"
"DECO PRO","https://www.qualibat.com/resultat-de-la-recherche/deco-pro-180096","2 ALL RUBENS, 49300 CHOLET","0241700586","contact.decopro@gmail.com","8380607210","83806072100019","14",859134,49,"71"
"RENOU OLIVIER","https://www.qualibat.com/resultat-de-la-recherche/renou-olivier-109510","6 LIEU-DIT LE POIRIN, 49270 ST SAUVEUR DE LANDEMONT","0240987046","olivier.renou331@orange.fr","4836010270","48360102700012","1",166350,49,"71"
"AU FIL DU BOIS","https://www.qualibat.com/resultat-de-la-recherche/au-fil-du-bois-129954","ZONE ANJOU ACTI PARC 80 RUE LOUIS LUMIERE BEAUPREAU, 49600 BEAUPREAU EN MAUGES","0241700214","aufildubois@orange.fr","7504442180","75044421800036","5",345048,49,"71"
"FSM TRAVAUX","https://www.qualibat.com/resultat-de-la-recherche/fsm-travaux-187849","7 RUE ANTOINE PAILLARD, 49500 SEGRE EN ANJOU BLEU","0221760760","fsm.travaux@fsmgroupe.fr","8102214240","81022142400023","1",82913,49,"71"
"LE MENUISIER AGENCEUR ( L.M.A. )","https://www.qualibat.com/resultat-de-la-recherche/le-menuisier-agenceur-l-m-a--178150","49 RUE MARIE BAUDRY, 49300 CHOLET","0782849225","romain@lma-cholet.fr","8449291660","84492916600016","1",272527,49,"71"
"NICOLAS MORIN","https://www.qualibat.com/resultat-de-la-recherche/nicolas-morin-186234","PUTILLE LA POMMERAYE, 49620 LA POMMERAYE","0671982119","eurlnicolasmorin@gmail.com","8883909860","88839098600014","2",194000,49,"71"
"TERRIEN PLATRERIE SARL","https://www.qualibat.com/resultat-de-la-recherche/terrien-platrerie-sarl-110606","1 RUE DU PLANTI BOISSEAU DRAIN, 49530 OREE-D'ANJOU","0240835048","sarlterrienplatrerie@orange.fr","4997111250","49971112500025","2",216939,49,"71"
