"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"SUHARD (SARL)","https://www.qualibat.com/resultat-de-la-recherche/suhard-sarl--94348","LA COUVRIE - ROUTE D'OLIVET, 53320 LOIRON","0243024679","baticouv.suhard@orange.fr","7525367220","75253672200016","2",180000,53,"31"
"DEROUET","https://www.qualibat.com/resultat-de-la-recherche/derouet-14841","Z.A. DE POIRSAC, 53100 MAYENNE","0243049220","l.derouet@derouet-bois.fr","4325920040","43259200400019","10",1130000,53,"31"
"FERRON COUVERTURE","https://www.qualibat.com/resultat-de-la-recherche/ferron-couverture-83877","8 RUE DE LA LAMBALLAISERIE, 53540 LAUBRIERES","0243069679","patrice-ferron@wanadoo.fr","5122112020","51221120200019","4",306907,53,"31"
"PAUMARD","https://www.qualibat.com/resultat-de-la-recherche/paumard-82293","RUE JEAN GUEHENNO ZI DU BOURNY, 53000 LAVAL","0243691762","secretariat@paumard53.fr","3453641030","34536410300035","24",2410000,53,"31"
"MESLET KEVIN","https://www.qualibat.com/resultat-de-la-recherche/meslet-kevin-149136","ROUTE DE COURCITE ZONE ARTISANALE, 53160 ST PIERRE SUR ORTHE","0243682917","kevin.meslet@orange.fr","5111585860","51115858600012","3",193298,53,"31"
"ETS MICKAEL LEPINAY","https://www.qualibat.com/resultat-de-la-recherche/ets-mickael-lepinay-14845","9 RUE DES COËVRONS, 53600 ST GEORGES SUR ERVE","0243019562","ets.lepinay.mickael@orange.fr","3230975430","32309754300017","2",134068,53,"31"
"GUILBAUD ALEXANDRE","https://www.qualibat.com/resultat-de-la-recherche/guilbaud-alexandre-176120","20 RUE DE LA COLMONT, 53100 CHATILLON SUR COLMONT","0643679469","eirl.ag2c53@gmail.com","8313266160","83132661600024","1",100882,53,"31"
"DELAHAIE BRUNO","https://www.qualibat.com/resultat-de-la-recherche/delahaie-bruno-137131","22 ZONE ARTISANALE DE L'AUBEPIN, 53970 L'HUISSERIE","0243686762","brunocouverture@sfr.fr","4348929070","43489290700016","4",276412,53,"31"
"DAMIEN HENRY","https://www.qualibat.com/resultat-de-la-recherche/damien-henry-145250","20 RUE DE NORMANDIE, 53190 FOUGEROLLES DU PLESSIS","0627341474","henry.damien53@orange.fr","8108255960","81082559600028","4",369861,53,"31"
"HAMON JOHAN","https://www.qualibat.com/resultat-de-la-recherche/hamon-johan-151460","LA ROSE DES VENTS, 53380 LA CROIXILLE","0682129004","j-hamon@orange.fr","4787029620","47870296200026","3",262635,53,"31"
"THUAULT","https://www.qualibat.com/resultat-de-la-recherche/thuault-133076","ROUTE D'ALENCON, 53140 PRE EN PAIL","0243031499","couverture.thuault@orange.fr","9504482250","95044822500025","6",298464,53,"31"
"SARL S.PESCHE","https://www.qualibat.com/resultat-de-la-recherche/sarl-s-pesche-109712","ZI  6 RUE DES SPORTS, 53170 MESLAY DU MAINE","0243642123","sarl.pesche@orange.fr","4415583350","44155833500010","15",1140000,53,"31"
"DM MENUISERIE (EURL)","https://www.qualibat.com/resultat-de-la-recherche/dm-menuiserie-eurl--94193","ZONE DES BOZEES RUE BERLIN, 53000 LAVAL","0243535749","dm.menuiserie53@orange.fr","3904136310","39041363100040","7",716876,53,"31"
"AB COUVERTURE CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/ab-couverture-charpente-151043","18 RTE DE LAIGNE, 53400 POMMERIEUX","0659005110","abcouverture.charpente@gmail.com","8116372220","81163722200019","3",218902,53,"31"
"ISOL'ACTION FRANCE","https://www.qualibat.com/resultat-de-la-recherche/isol-action-france-180119","BD KOI CENTRE D'AFFAIRES BOULEVARD DE LA COMMUNICATION, 53950 LOUVERNE","0243496231","contact@isolactionfrance.fr","8440908370","84409083700015","6",836499,53,"31"
"J&P TOITURE","https://www.qualibat.com/resultat-de-la-recherche/j-p-toiture-97666","10 ROUTE DU MANS, 53960 BONCHAMP LES LAVAL","0243981446","contact@jp-toiture.fr","5304478120","53044781200021","5",656278,53,"31"
"GILOT LIONEL (EURL)","https://www.qualibat.com/resultat-de-la-recherche/gilot-lionel-eurl--14736","ZONE ACTIVITES DU RIBLAY, 53260 ENTRAMMES","0243980174","gilot.lionel@orange.fr","4339971290","43399712900021","23",2960000,53,"31"
