"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"AGB","https://www.qualibat.com/resultat-de-la-recherche/agb-43366","57 RUE SALVADOR ALLENDE, 95870 BEZONS","0139985900","contact@agb-gle.com","3332965800","33329658000074","112",32619999.999999996,95,"51"
"EDG GUILLAUME-L3A","https://www.qualibat.com/resultat-de-la-recherche/edg-guillaume-l3a-124381","39 T AVENUE DU GENERAL LECLERC, 95250 BEAUCHAMP","0139609309","edg.guillaume@gmail.com","4299418670","42994186700021","11",1130000,95,"51"
"AUXILIAIRE DU BATIMENT","https://www.qualibat.com/resultat-de-la-recherche/auxiliaire-du-batiment-17568","71 BOULEVARD JOFFRE BP 12, 95240 CORMEILLES EN PARISIS","0134507060","contact@sab-installation.fr","3511390680","35113906800040","16",4920000,95,"51"
"CLAIRE DANIELE","https://www.qualibat.com/resultat-de-la-recherche/claire-daniele-85593","01 CHEMIN DE LA PAROISSE, 95270 CHAUMONTEL","0134712195","claire.daniele@orange.fr","3247164970","32471649700064","11",1020000,95,"51"
"PCV CONFORT","https://www.qualibat.com/resultat-de-la-recherche/pcv-confort-70799","10 RUE DU CHEMIN NOIR, 95340 PERSAN","0130285298","pcvconfort@gmail.com","4904261450","49042614500028","6",793735,95,"51"
"CCP SERVICE","https://www.qualibat.com/resultat-de-la-recherche/ccp-service-179806","14 AVENUE DU 8 MAI 1945, 95200 SARCELLES","","ccpservice.95200@gmail.com","8493433140","84934331400019","3",213300,95,"51"
"TEMPERE ENTREPRISE","https://www.qualibat.com/resultat-de-la-recherche/tempere-entreprise-16532","7 RUE ALEXANDRE PRACHAY, 95590 PRESLES","0134700640","tempere-entreprise@tempere.fr","4480814220","44808142200017","42",4510000,95,"51"
"CHC","https://www.qualibat.com/resultat-de-la-recherche/chc-100307","51 AVENUE DE STALINGRAD, 95100 ARGENTEUIL","0134117878","helieyves@gmail.com","4151874590","41518745900037","7",517000,95,"51"
"BEDIER","https://www.qualibat.com/resultat-de-la-recherche/bedier-80899","PARC D'ACTIVITÉS DU VERT GALANT 8 RUE PAUL APPEL, 95310 ST OUEN L'AUMONE","0130272920","a.boucher@bedier.fr","3160993080","31609930800041","62",13150000,95,"51"
"SPC","https://www.qualibat.com/resultat-de-la-recherche/spc-17652","8 RUE DU SAUSSERON HAMEAU D'HEREVILLE, 95810 ARRONVILLE","0603358231","spc.cresson@gmail.com","4184924010","41849240100025","8",663173,95,"51"
"MONSIEUR PHILIPPE PLUENET CEFIAL","https://www.qualibat.com/resultat-de-la-recherche/monsieur-philippe-pluenet-cefial-177157","11 RUE DES DAMES D ECOSSE, 95270 ASNIERES SUR OISE","0629220367","pluenet.philippe@orange.fr","4291874530","42918745300064","3",123799,95,"51"
"DOUMER PLOMBERIE","https://www.qualibat.com/resultat-de-la-recherche/doumer-plomberie-17341","ZA DES 4 VENTS 53 BIS CHEMIN DES GÉROCOURT, 95650 BOISSY L'AILLERIE","0134669171","cps95.pg@wanadoo.fr","3285946190","32859461900053","13",1020000,95,"51"
"PLM SERVICES ET TRAVAUX","https://www.qualibat.com/resultat-de-la-recherche/plm-services-et-travaux-175153","9 RUE PHILIPPE SEGUIN PARC DES MONTFRAIS, 95130 FRANCONVILLE","0134445846","depannage@plm-services.fr","8107963670","81079636700037","20",2500000,95,"51"
"DI BENEDETTO","https://www.qualibat.com/resultat-de-la-recherche/di-benedetto-18046","37 RUE LEON PROTAIS, 95110 SANNOIS","0139815884","cathy@d-b-h.com","3081466040","30814660400068","17",2450000,95,"51"
"VTM INDUSTRIE","https://www.qualibat.com/resultat-de-la-recherche/vtm-industrie-18029","9 RUE DE LA MALMAISON, 95500 GONESSE","0130116767","vtm@wanadoo.fr","3827480440","38274804400031","20",1590000,95,"51"
"AJR SERVICES","https://www.qualibat.com/resultat-de-la-recherche/ajr-services-87986","96 AVENUE DU GENERAL LECLERC, 95390 ST PRIX","0134177324","ajrservices@hotmail.fr","5013858920","50138589200028","6",1190000,95,"51"
"ASD PLOMBERIE","https://www.qualibat.com/resultat-de-la-recherche/asd-plomberie-77984","11 RUE NECKER, 95330 DOMONT","0951692923","asd.plomberie95@gmail.com","4419761490","44197614900027","3",130934,95,"51"
"BAT IMMO SERVICE","https://www.qualibat.com/resultat-de-la-recherche/bat-immo-service-83042","58 B RUE DE CHANCONNET, 95100 ARGENTEUIL","0130763992","contact@batimmoservice.com","4303315530","43033155300023","5",349945,95,"51"
"DECEO","https://www.qualibat.com/resultat-de-la-recherche/deceo-98808","ZAE DES FAUVETTES 1 RUE DE LA BRIQUETERIE, 95330 DOMONT","0139353090","contact@deceo-idf.fr","5309653340","53096533400028","1",1,95,"51"
"IPEC 95","https://www.qualibat.com/resultat-de-la-recherche/ipec-95-70461","2, CHEMIN DE LA JUSTICE ATELIERS DE MONTUBOIS B_T. 1, 95740 FREPILLON","0139951736","contact@ipec95.fr","4148788430","41487884300021","9",1770000,95,"51"
"CAMU FRERES","https://www.qualibat.com/resultat-de-la-recherche/camu-freres-15971","3 RUE DE LA CROIX VIGNERON Z.A BP 10068, 95160 MONTMORENCY","0139647893","camufreres@orange.fr","6482024060","64820240600027","7",405242,95,"51"
"HERBLAY SANITAIRE","https://www.qualibat.com/resultat-de-la-recherche/herblay-sanitaire-16719","9 BIS AVENUE DE LA LIBERATION, 95220 HERBLAY","0139975752","sandy@herblaysanitaire.com","3153333850","31533338500021","9",918759,95,"51"
"PHILIPPE DEPANNAGE","https://www.qualibat.com/resultat-de-la-recherche/philippe-depannage-138946","99 RUE GALLIENI, 95170 DEUIL LA BARRE","0139347484","philippedepannage@orange.fr","3532603670","35326036700035","4",533207,95,"51"
"LACOUR","https://www.qualibat.com/resultat-de-la-recherche/lacour-83469","38 RUE DE PARIS, 95270 VIARMES","","contact@lacour.fr","4891878490","48918784900034","1",230835,95,"51"
"CLOS ET COUVERT DU BATIMENT","https://www.qualibat.com/resultat-de-la-recherche/clos-et-couvert-du-batiment-68165","81 RUE DE PARIS 81 RUE DE PARIUS, 95560 BAILLET EN FRANCE","0139913141","contact@ccb-idf.com","3823186650","38231866500033","13",3950000,95,"51"
"LP SERVICES","https://www.qualibat.com/resultat-de-la-recherche/lp-services-182859","3 ALLEE DES ARTISANS ZI DES CHÂTAIGNIERS, 95150 TAVERNY","0632116696","lpthomas@lp-services.eu","8349298380","83492983800029","4",341969,95,"51"
"TECHNI THERMIE","https://www.qualibat.com/resultat-de-la-recherche/techni-thermie-16530","17 QUAI DE L'OISE, 95290 L'ISLE ADAM","0134690501","techni-thermie@wanadoo.fr","3040963730","30409637300010","14",1190000,95,"51"
"MEULEMAN","https://www.qualibat.com/resultat-de-la-recherche/meuleman-70362","7 AVENUE DU BOSQUET, 95560 BAILLET EN FRANCE","0139914159","sarlmeuleman@free.fr","3922842530","39228425300029","8",456305,95,"51"
"SANI-THERM 60","https://www.qualibat.com/resultat-de-la-recherche/sani-therm-60-176578","19 AVENUE DE FLORE, 95500 LE THILLAY","0134048181","compta@st60.fr","3930337170","39303371700033","38",5450000,95,"51"
"ENGIE HOME SERVICES","https://www.qualibat.com/resultat-de-la-recherche/engie-home-services-117089","2721 VAL D'OISE SUD 26 - 28 RUE DE PISCOP, 95350 ST BRICE SOUS FORET","0185575564","veronique.silly@engie.com","3013405840","30134058406555","21",3430000,95,"51"
"ACP THERMIQUE","https://www.qualibat.com/resultat-de-la-recherche/acp-thermique-102021","41 RUE AUGUSTE RENOIR, 95370 MONTIGNY LES CORMEILLES","0139348855","contact@acpthermique.com","4852590480","48525904800034","11",899000,95,"51"
