"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"LOZERE CHARPENTE SAS","https://www.qualibat.com/resultat-de-la-recherche/lozere-charpente-sas-5064","29 RUE DES ALOUETTES, 48000 MENDE","0466653587","lozere-charpente@orange.fr","3187600480","31876004800047","12",1600000,48,"31"
"GAILLARD NICOLAS","https://www.qualibat.com/resultat-de-la-recherche/gaillard-nicolas-144510","8 IMPASSE DU TRIADOU, 48230 CHANAC","0686677562","gaillard-nicolas@orange.fr","5328615980","53286159800045","3",230262,48,"31"
"SIMON FERNAND ET FILS SARL","https://www.qualibat.com/resultat-de-la-recherche/simon-fernand-et-fils-sarl-5048","ZAE DU CAUSSE D'AUGE 4 RUE DE LA TENDELLE, 48000 MENDE","0466651256","contact@simon48.fr","3849830450","38498304500020","18",2780000,48,"31"
"LOZ ' TOITURE EURL","https://www.qualibat.com/resultat-de-la-recherche/loz-toiture-eurl-183457","1 RUE D ANGIRAN, 48000 MENDE","0670710471","as.loztoiture@gmail.com","8526289400","85262894000011","2",101910,48,"31"
"JULLIAN  BTP","https://www.qualibat.com/resultat-de-la-recherche/jullian-btp-5027","AURIOL, 48330 ST ETIENNE VALLEE FRANCAISE","0466457292","jullianbtp@gmail.com","4478921340","44789213400019","7",525177,48,"31"
"PHILIPPE RUAT","https://www.qualibat.com/resultat-de-la-recherche/philippe-ruat-137586","LIEU DIT COUFFINET, 48130 STE COLOMBE DE PEYRE","0466429910","ruat-philippe@orange.fr","4951024930","49510249300014","4",394384,48,"31"
"SERGE GAILLARD","https://www.qualibat.com/resultat-de-la-recherche/serge-gaillard-5096","Z. I., 48300 LANGOGNE","0466691644","serge.gaillard.sarl@orange.fr","3950857640","39508576400011","15",2069999.9999999998,48,"31"
"VALDONNEZ COUVERTURE","https://www.qualibat.com/resultat-de-la-recherche/valdonnez-couverture-170195","ROUTE DE MONTIALOUX, 48000 ST BAUZILE","0466480504","m.valdonnez@orange.fr","7905619140","79056191400025","13",957187,48,"31"
"GONCALVES ALFREDO","https://www.qualibat.com/resultat-de-la-recherche/goncalves-alfredo-109591","LES CROZES, 48400 LA SALLE PRUNET","0466940030","alfredo.goncalves@cegetel.net","4894374420","48943744200010","4",107543,48,"31"
"LEROUXEL COUVERTURE SARL","https://www.qualibat.com/resultat-de-la-recherche/lerouxel-couverture-sarl-5130","PIERREFICHE, 48000 BARJAC","0466470693","contact@lerouxelcouverture.fr","4151495330","41514953300010","7",672153,48,"31"
"ACACIA","https://www.qualibat.com/resultat-de-la-recherche/acacia-124395","ZAE DU CAUSSE D'AUGE, 48000 MENDE","0466940021","acacia.christophe@orange.fr","4234064610","42340646100024","3",462214,48,"31"
"SIRVENS CHRISTOPHE","https://www.qualibat.com/resultat-de-la-recherche/sirvens-christophe-183212","VILLAGE, 48100 GREZES","0682374540","christophe.sirvens@orange.fr","8103848670","81038486700018","3",177231,48,"31"
"MARQUES CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/marques-charpente-101221","CHEMIN DU VILLERET, 48140 LE MALZIEU VILLE","0466428897","marques.charpente@orange.fr","5314087710","53140877100016","2",172734,48,"31"
"BATAILLE ET FILS SARL","https://www.qualibat.com/resultat-de-la-recherche/bataille-et-fils-sarl-4958"," CHAMBON LE CHATEAU, 48600 GRANDRIEU","0466696130","bataille-fils@wanadoo.fr","3775582340","37755823400011","7",484422,48,"31"
"DF CONSTRUCTION","https://www.qualibat.com/resultat-de-la-recherche/df-construction-5153","ZONE ARTISANAL, 48700 RIEUTORT DE RANDON","0466473368","dfconstruction@wanadoo.fr","4303272130","43032721300020","18",1370000,48,"31"
