"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"VERSANT ECOBOIS","https://www.qualibat.com/resultat-de-la-recherche/versant-ecobois-184472","LE VILLARD, 05340 PELVOUX","0676605508","versant-ecobois@outlook.fr","8813616120","88136161200016","1",150000,5,"71"
"BAILLE LIONEL","https://www.qualibat.com/resultat-de-la-recherche/baille-lionel-78020","LE PETIT LIOU, 05200 BARATIER","0492431412","baille.lionel@orange.fr","4039392420","40393924200075","5",388560,5,"71"
"ISOLANCE","https://www.qualibat.com/resultat-de-la-recherche/isolance-10657","ROUTE DE NYONS, 05700 SERRES","0492671132","ced.mascarin@orange.fr","3803395560","38033955600033","5",748803,5,"71"
"ARNAUD PEINTURE","https://www.qualibat.com/resultat-de-la-recherche/arnaud-peinture-10635","25 BIS AVENUE FRANÇOIS MITTERAND BP 37, 05002 GAP CEDEX","0492519790","info@arnaud-peinture.com","4023686090","40236860900028","14",725754,5,"71"
"PLAC ELEC","https://www.qualibat.com/resultat-de-la-recherche/plac-elec-181656","RTE DE CHABANAS LOTISSEMENT L'ENCLOS DU LEVANT, 05000 GAP","04","plac.elec05@gmail.com","8298745770","82987457700010","5",420000,5,"71"
"TWORKOWSKI SARL","https://www.qualibat.com/resultat-de-la-recherche/tworkowski-sarl-137768","ZA DU VILLARD, 05600 GUILLESTRE","0686863369","sarl.tworkowski@gmail.com","4312988500","43129885000022","6",304687,5,"71"
"DS CHAPES","https://www.qualibat.com/resultat-de-la-recherche/ds-chapes-119553","LES CHEMINANTS, 05230 LA BATIE NEUVE","0492559692","contact@dschapes.fr","5290346700","52903467000032","21",3030000,5,"71"
"FERRERO","https://www.qualibat.com/resultat-de-la-recherche/ferrero-83022","RUE DES LAMPIERS ZA SUD, 05100 BRIANCON","0492211142","contact@ferrero-peinture.fr","4495611820","44956118200048","18",1460000,5,"71"
"KARS ET ASSOCIES SARL","https://www.qualibat.com/resultat-de-la-recherche/kars-et-associes-sarl-160064","RUE DU PORTIN PRE CHASTEL, 05120 L'ARGENTIERE LA BESSEE","0492230897","sarlkarsetassocies@orange.fr","5120392560","51203925600015","5",741151,5,"71"
"SL FACADE","https://www.qualibat.com/resultat-de-la-recherche/sl-facade-180518","LES COTEAUX DU FOREST BAT D2 15 RUE DU FOREST D ENTRAIS, 05000 GAP","0633716733","sliti.lamjed@gmail.com","8511608040","85116080400015","7",505426,5,"71"
"DECOBAT SARL","https://www.qualibat.com/resultat-de-la-recherche/decobat-sarl-10693","LOT. LE SERRE DE CHABANAS CHEMIN DE LA BRÈCHE, 05000 GAP","0492533775","societe.decobat@wanadoo.fr","4222379820","42223798200018","3",229144,5,"71"
"05 DOUBLAGE SARL","https://www.qualibat.com/resultat-de-la-recherche/05-doublage-sarl-180935","ZA ENTRAIGUES, 05200 EMBRUN","0492443893","embrun.baticoncept@orange.fr","8123403620","81234036200019","10",546650,5,"71"
"FIREBAT","https://www.qualibat.com/resultat-de-la-recherche/firebat-10705","LES GRANDS CHAMPS 18, AVENUE DE GRENOBLE, 05300 LARAGNE MONTEGLIN","0492651626","info@firebat.fr","3384513470","33845134700011","1",93538,5,"71"
"CHABRAND FRERES","https://www.qualibat.com/resultat-de-la-recherche/chabrand-freres-180639","RN 94 LD LA GARE, 05600 EYGLIERS","0492452726","info@chalets-chabrand.com","3347057460","33470574600025","14",2360000,5,"71"
"ETABLISSEMENTS BARBIERI","https://www.qualibat.com/resultat-de-la-recherche/etablissements-barbieri-10594","38  ROUTE DE LA LUYE, 05000 GAP","0492534716","contact@barbieri05.fr","4141096450","41410964500021","10",754382,5,"71"
"EUROPE ISOLATION","https://www.qualibat.com/resultat-de-la-recherche/europe-isolation-177188","8 RUE FAURE DU SERRE, 05000 GAP","0661971528","sansiverig@yahoo.fr","4901942220","49019422200033","1",70000,5,"71"
"DELORME FACADES","https://www.qualibat.com/resultat-de-la-recherche/delorme-facades-131826","CHEMIN DEL PRAIS, 05140 ASPRES SUR BUECH","0680300458","chrispat.delorme@yahoo.fr","8075900620","80759006200012","4",227000,5,"71"
"SAS REVEL","https://www.qualibat.com/resultat-de-la-recherche/sas-revel-10441","1 RUE DES ARTS, 05330 ST CHAFFREY","0492241762","revelpeinture@hotmail.fr","4817666160","48176661600033","10",1230000,5,"71"
"GERARD PHILIPPE PEINTURE","https://www.qualibat.com/resultat-de-la-recherche/gerard-philippe-peinture-10674","38 AVENUE BERNARD GIVAUDAN, 05000 GAP","0492536881","gerardphilippe2@wanadoo.fr","4151224640","41512246400035","17",1210000,5,"71"
"ESTIENNE JEROME","https://www.qualibat.com/resultat-de-la-recherche/estienne-jerome-179108","57 RTE DES FAUVINS LOT LES CASTORS 2, 05000 GAP","0664100362","estienne.jerome@orange.fr","5134922980","51349229800015","1",64987,5,"71"
"ISOLBAT 2 ECO","https://www.qualibat.com/resultat-de-la-recherche/isolbat-2-eco-179881","6 RUE DE LA CHARMILLE Z.A. LES EYSSAGNIÈRES, 05000 GAP","0492516671","isolbat2eco@gmail.com","8500872710","85008727100019","9",780218,5,"71"
"URLI PLATRERIE","https://www.qualibat.com/resultat-de-la-recherche/urli-platrerie-182415","15 RUE JOSEPH MATHIEU, 05600 GUILLESTRE","04","jurli@me.com","4874533000","48745330000039","1",160000,5,"71"
"ERIC REYNOUARD","https://www.qualibat.com/resultat-de-la-recherche/eric-reynouard-155630","QUARTIER LE FOULON, 05400 VEYNES","0492580860","eric.reynouard.peinture@gmail.com","8146871740","81468717400015","5",172498,5,"71"
"BAILLE MARIN ET FILS PEINTURE","https://www.qualibat.com/resultat-de-la-recherche/baille-marin-et-fils-peinture-10407","PARC D'ACTIVITÉ D'ENTRAIGUES, 05200 EMBRUN","0492430404","baille.marin.fils@wanadoo.fr","3225042590","32250425900027","5",508664,5,"71"
"HODOUL DIDIER","https://www.qualibat.com/resultat-de-la-recherche/hodoul-didier-127019","QUARTIER LES VINCENTS, 05130 SIGOYER","0492556437","didier.hodoul@neuf.fr","4888204080","48882040800026","1",35510,5,"71"
"GLT","https://www.qualibat.com/resultat-de-la-recherche/glt-149849","7 RUE SERRE LOMBARD, 05200 PUY SANIERES","0671614175","lamboray.legros@wanadoo.fr","8035403840","80354038400010","1",101985,5,"71"
"VERANDA DES ALPES SARL","https://www.qualibat.com/resultat-de-la-recherche/veranda-des-alpes-sarl-160585","6B BOULEVARD D'ORIENT ZONE TOKORO, 05000 GAP","0492560094","raphael@verandadesalpes.fr","8209317310","82093173100013","12",2080000,5,"71"
"CHEVALLIER FABIEN","https://www.qualibat.com/resultat-de-la-recherche/chevallier-fabien-170147","CHEMIN DES BEDOUX, 05500 BUISSARD","0660360913","lekalet@orange.fr","5153865550","51538655500012","1",40156,5,"71"
"SOCIALHOME05","https://www.qualibat.com/resultat-de-la-recherche/socialhome05-185260","CHE DES RUAS, 05600 EYGLIERS","","administratif@socialhome05.fr","8277135380","82771353800011","12",322883,5,"71"
"MR PLATRERIE","https://www.qualibat.com/resultat-de-la-recherche/mr-platrerie-10406","6 RUE DES GENETS ZA LES ESSAGNIERES, 05000 GAP","0492512951","info@mr-05.com","4510407110","45104071100025","5",539364,5,"71"
