"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"ANJOU BATIMENT PLATRERIE MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/anjou-batiment-platrerie-menuiserie-135188","LIEU DIT LA FURGEONNIERE, 49330 ETRICHE","0241669893","abpm.brunopecot@orange.fr","8027548200","80275482000016","2",228959,49,"41"
"ROCHEREAU GAZON","https://www.qualibat.com/resultat-de-la-recherche/rochereau-gazon-102739","LIEU DIT LES COULEES, 49290 ST LAURENT DE LA PLAINE","0241667012","rochereau-gazon@orange.fr","4994467220","49944672200013","5",354000,49,"41"
"BORJON PIRON (SARL)","https://www.qualibat.com/resultat-de-la-recherche/borjon-piron-sarl--13931","80 BOULEVARD CHARLES DE GAULLE B.P. 90102, 49803 TRELAZE CEDEX","0241690670","entreprise@borjon-piron.fr","3885807220","38858072200014","19",1720000,49,"41"
"BARDIN ROMAIN","https://www.qualibat.com/resultat-de-la-recherche/bardin-romain-191193","8 RUE DE GALERNE SAINT MARTIN DE LA PLACE, 49160 GENNES VAL DE LOIRE","0679529261","rmbplaquiste@gmail.com","8910364850","89103648500011","1",18677,49,"41"
"TESSIER ALAIN","https://www.qualibat.com/resultat-de-la-recherche/tessier-alain-119039","47 AVENUE DU 8 MAI, 49290 CHALONNES SUR LOIRE","0241785346","alatessier@wanadoo.fr","4348424490","43484244900010","1",92316,49,"41"
"BOURRIGAULT (ENTREPRISE)","https://www.qualibat.com/resultat-de-la-recherche/bourrigault-entreprise--14162","4 RUE PIERRE ET MARIE CURIE, 49460 MONTREUIL JUIGNE","0241459565","info.bourrigault@gmail.com","4216483870","42164838700023","34",4210000,49,"41"
"GUILLAUME TAVENARD","https://www.qualibat.com/resultat-de-la-recherche/guillaume-tavenard-99160","4 RUE DE LA CHAPELLE ZAC BEUZON, 49000 ECOUFLANT","0241323569","eirltavenard@gmail.com","4482437330","44824373300020","8",487944,49,"41"
"SEBASTIEN FREULON-ARBI NEUF ET ANCIEN","https://www.qualibat.com/resultat-de-la-recherche/sebastien-freulon-arbi-neuf-et-ancien-112542","LA CHALOUSERIE, 49120 LA TOURLANDRY","0241467937","contact@arbi-renovation.fr","5311201860","53112018600014","1",195000,49,"41"
"LEMASSON PHILIPPE","https://www.qualibat.com/resultat-de-la-recherche/lemasson-philippe-109808","2, IMPASSE DES TISSERANDS, 49670 VALANJOU","0241445535","lemassonfrederique@wanadoo.fr","4911778040","49117780400029","1",64461,49,"41"
"COLINEAU SARL","https://www.qualibat.com/resultat-de-la-recherche/colineau-sarl-76068","VILLENEUVE, 49540 MARTIGNE BRIAND","0241594708","sarlcolineau0160@orange.fr","4918833770","49188337700013","6",319815,49,"41"
"VALLEE ATLANTIQUE","https://www.qualibat.com/resultat-de-la-recherche/vallee-atlantique-14050","ZI DE SAINT BARTHELEMY RUE CHAMPFLEUR, 49124 ST BARTHELEMY D'ANJOU","0241741890","contact@vallee-atlantique.fr","0672003290","06720032900042","81",8440000,49,"41"
"GROSBOIS ERIC","https://www.qualibat.com/resultat-de-la-recherche/grosbois-eric-91259","51 B RUE CONSTANT GERARD, 49520 NOYANT LA GRAVOYERE","0241922183","eric-grosbois@orange.fr","4299909970","42999099700018","5",382036,49,"41"
"LEDUC","https://www.qualibat.com/resultat-de-la-recherche/leduc-129951","LA GENDRONNIERE, 49270 ST SAUVEUR DE LANDEMONT","0240987516","nicolasleduc49@orange.fr","4351623910","43516239100021","3",220000,49,"41"
"G2H","https://www.qualibat.com/resultat-de-la-recherche/g2h-167205","LD LA ROTTE HUET  JARZE, 49140 JARZE VILLAGES","0686830066","gh.habitat@hotmail.com","8239597050","82395970500026","3",205000,49,"41"
"EON JEREMY","https://www.qualibat.com/resultat-de-la-recherche/eon-jeremy-99552","LA LOIRE, 49140 CORZE","0241603898","jeremy.eon@orange.fr","5012709610","50127096100011","1",80205,49,"41"
"GRIGNY BRUNO","https://www.qualibat.com/resultat-de-la-recherche/grigny-bruno-110135","13 ROUTE DES FROUX, 49350 ST CLEMENT DES LEVEES","0241518419","grigny.bruno@orange.fr","4193527860","41935278600018","2",201122,49,"41"
"PACIE YOTAI","https://www.qualibat.com/resultat-de-la-recherche/pacie-yotai-187822","13 ROUTE D'ANGERS MORANNES, 49640 MORANNES SUR SARTHE-DAUMERAY","0784092914","pacieyotai@orange.fr","8229783180","82297831800019","1",86803,49,"41"
