"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"CHAREIRE MICHEL EURL","https://www.qualibat.com/resultat-de-la-recherche/chareire-michel-eurl-143791","12 RUE DU MILLEPERTUIS ZA  DE VOLZAC, 15100 ST FLOUR","0471730606","menuiserie-chareire@orange.fr","4880169080","48801690800029","7",771456,15,"71"
"PRO RENOV SARL","https://www.qualibat.com/resultat-de-la-recherche/pro-renov-sarl-148574","5 RUE CUGNOT ZI DE L'ESCUDILLIER, 15000 AURILLAC","0687461661","pro.renov.gb@orange.fr","5095917230","50959172300010","13",925999,15,"71"
"DELPON","https://www.qualibat.com/resultat-de-la-recherche/delpon-77690","ZAC BARADEL 5 AVENUE DU GARRIC ZAC DE BARADEL, 15000 AURILLAC","0471462773","compta@delpon.fr","4933635010","49336350100013","32",2540000,15,"71"
"FOURGOUX-MIRAMONT","https://www.qualibat.com/resultat-de-la-recherche/fourgoux-miramont-176267","25 AV DE LA REPUBLIQUE, 15100 ST FLOUR","0611234100","menuiseriefourgouxmiramont@orange.fr","8427592010","84275920100010","3",481800,15,"71"
"ALBESSARD-CHASSAGNAT","https://www.qualibat.com/resultat-de-la-recherche/albessard-chassagnat-185193","23 AVENUE AUGUSTIN CHAUVET, 15200 MAURIAC","0471680213","benjamin.chassagnat@albessard-batiment.fr","8806553290","88065532900014","26",1460000,15,"71"
"GUILLAUME ROBERT MENUISERIE AGENCEMENT","https://www.qualibat.com/resultat-de-la-recherche/guillaume-robert-menuiserie-agencement-181599","LE FOIRAIL, 15140 SALERS","0638498221","sarl.guillaumerobert@orange.fr","7526374700","75263747000010","3",251431,15,"71"
"VERGNE MENUISERIE SARL","https://www.qualibat.com/resultat-de-la-recherche/vergne-menuiserie-sarl-97341","11 RUE DU CHAUFFOUR, 15130 ARPAJON SUR CERE","0471623985","vergne.christophe@wanadoo.fr","5289582750","52895827500018","17",1700000,15,"71"
"MENUISERIE DES MONTS","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-des-monts-181812","LES QUATRE CHEMINS, 15000 AURILLAC","0471484433","gaelle.clermont@multimateriaux.com","8781508950","87815089500018","3",110323,15,"71"
"JBI SAS","https://www.qualibat.com/resultat-de-la-recherche/jbi-sas-48471","92 RUE DE MARMIESSE, 15000 AURILLAC","0471630110","jbi@jbi-isolation.com","3421799830","34217998300032","14",3270000,15,"71"
"SARL CUBIZOLLES","https://www.qualibat.com/resultat-de-la-recherche/sarl-cubizolles-78122","61 AVENUE CHARLES DE GAULLE, 15500 MASSIAC","0471230094","sarl-cubizolles@hotmail.fr","5015882060","50158820600034","4",378422,15,"71"
"Not found","https://www.qualibat.com/resultat-de-la-recherche/besson-philippe-liadouze-christophe-sarl-139549","Not found","Not found","Not found","Not found","Not found","Not found","Not found",15,"71"
"SARL SOURJAC","https://www.qualibat.com/resultat-de-la-recherche/sarl-sourjac-106869","LE BOURG, 15300 LAVEISSENET","0471732489","sarl.sourjac@orange.fr","3484285410","34842854100018","3",253777,15,"71"
"COMBRE MULTI SERVICES","https://www.qualibat.com/resultat-de-la-recherche/combre-multi-services-105056","RIBEYREVIEILLE, 15100 VILLEDIEU","0471730605","societe-combre15@orange.fr","4024262410","40242624100012","6",783979,15,"71"
"CANCE SARL","https://www.qualibat.com/resultat-de-la-recherche/cance-sarl-48408","5 RUE FELIX DAGUERRE BP 301, 15003 AURILLAC CEDEX","0471482079","sarl-cance@wanadoo.fr","3107453510","31074535100026","29",2160000,15,"71"
"SIMONET ALAIN","https://www.qualibat.com/resultat-de-la-recherche/simonet-alain-108002","LE MONTEIL, 15240 SAUVAT","0471406962","sialain@wanadoo.fr","4827162970","48271629700015","3",190815,15,"71"
"LIEUCHY NICOLAS","https://www.qualibat.com/resultat-de-la-recherche/lieuchy-nicolas-124197","LE BOURG, 15380 MOUSSAGES","","nicolas.lieuchy@laposte.net","4822993930","48229939300025","4",200000,15,"71"
"CUSSAC DANIEL ET DAVID","https://www.qualibat.com/resultat-de-la-recherche/cussac-daniel-et-david-134024","2 RUE DU THUILE BAS, 15100 ST FLOUR","0664330928","dscussac@orange.fr","5092347200","50923472000019","7",467303,15,"71"
"GONTHIER AURILLAC HABITAT","https://www.qualibat.com/resultat-de-la-recherche/gonthier-aurillac-habitat-86125","42 RUE DU 11 NOVEMBRE , 15000 AURILLAC","0471635040","gah15@orange.fr","5048476660","50484766600030","10",668218,15,"71"
"TS HABITAT","https://www.qualibat.com/resultat-de-la-recherche/ts-habitat-133529","24 LOTISSEMENT DE LABORIE, 15290 PARLAN","0471469401","tshabitat@hotmail.fr","5306884230","53068842300025","15",791450,15,"71"
"RAYNAL CANTI-CARRO","https://www.qualibat.com/resultat-de-la-recherche/raynal-canti-carro-177529","1 ROUTE DES CAMPAGNES, 15590 VELZIC","0471483959","canti.carro2@wanadoo.fr","8402192400","84021924000016","5",344814,15,"71"
"MALBERT CHRISTOPHE","https://www.qualibat.com/resultat-de-la-recherche/malbert-christophe-135134","LE PINTRE, 15340 CASSANIOUZE","0471438964","nathcler0710@orange.fr","5077194250","50771942500013","1",94137,15,"71"
"MARS THOMAS","https://www.qualibat.com/resultat-de-la-recherche/mars-thomas-189123","LA PEZE, 15500 LA CHAPELLE LAURENT","0675368034","thomasmars15@gmail.com","8902690200","89026902000016","1",1,15,"71"
"ECOTHERMIC","https://www.qualibat.com/resultat-de-la-recherche/ecothermic-91684","1 RUE DU PRE MONGEAL, 15000 AURILLAC","0471628070","ecothermic15@gmail.com","5240994880","52409948800024","9",666324,15,"71"
"APPLI'CHAPE CANTAL","https://www.qualibat.com/resultat-de-la-recherche/appli-chape-cantal-114119","6 RUE GUTENBERG, 15000 AURILLAC","0471637903","contact@appli-chape.fr","5398785120","53987851200026","4",450000,15,"71"
"Not found","https://www.qualibat.com/resultat-de-la-recherche/habitat-concept-162807","Not found","Not found","Not found","Not found","Not found","Not found","Not found",15,"71"
"JURADO SAMUEL","https://www.qualibat.com/resultat-de-la-recherche/jurado-samuel-149493","4 IMP DE BERSANGE, 15130 PRUNET","0471469187","jurado.menuisier@gmail.com","8128773550","81287735500014","1",166490,15,"71"
"CREA BOIS LAGAT ALEXANDRE","https://www.qualibat.com/resultat-de-la-recherche/crea-bois-lagat-alexandre-163455","33 AV DE LA LIBERTE, 15250 REILHAC","0471472141","sascreabois@gmail.com","8216284500","82162845000016","6",400000,15,"71"
"MALVEZIN CREPI SARL","https://www.qualibat.com/resultat-de-la-recherche/malvezin-crepi-sarl-131911","18 ROUTE DE L'ETANG, 15120 LACAPELLE DEL FRAISSE","0471625766","malvezin.cyril@orange.fr","5291233900","52912339000013","1",210124,15,"71"
"Not found","https://www.qualibat.com/resultat-de-la-recherche/lacroix-damien-184557","Not found","Not found","Not found","Not found","Not found","Not found","Not found",15,"71"
"SARL CAMBON DIDIER","https://www.qualibat.com/resultat-de-la-recherche/sarl-cambon-didier-136254","1 BIS RUE DU STADE, 15290 LE ROUGET","0471461025","cambon.didier@wanadoo.fr","7904735160","79047351600025","5",520705,15,"71"
"DECO PEINTURE SARL","https://www.qualibat.com/resultat-de-la-recherche/deco-peinture-sarl-111313","RESIDENCE LA PEPINIERE 1 BD CHARLES DE GAULLE, 15200 MAURIAC","","damien.troupel@hotmail.fr","5237433340","52374333400022","9",979428,15,"71"
"SASU BOURGEOIS LACOMBE","https://www.qualibat.com/resultat-de-la-recherche/sasu-bourgeois-lacombe-189110","ZONE INDUSTRIELLE DE LA DINOTTE, 15200 LE VIGEAN","0471682054","ericlacombe0602@orange.fr","8923164230","89231642300011","7",NaN,15,"71"
"TOUBERT SARL","https://www.qualibat.com/resultat-de-la-recherche/toubert-sarl-117271","AU DELAI LOU PONT, 15250 MARMANHAC","0471473032","sarltoubert@orange.fr","4802969610","48029696100018","4",315948,15,"71"
"SOULIER SAS","https://www.qualibat.com/resultat-de-la-recherche/soulier-sas-48451","MAÇONNERIE BÉTON ARMÉ ISOLATION T.P 3 RUE DU COLLET, 15000 AURILLAC","0471646600","soulier@soulier-sas.fr","3942899380","39428993800026","48",10190000,15,"71"
"CHABAUD ALAIN","https://www.qualibat.com/resultat-de-la-recherche/chabaud-alain-120910","LE PEAGE SUD, 15270 LANOBRE","0471403709","alain.chabaud2@wanadoo.fr","4934172320","49341723200011","4",284935,15,"71"
"ROUZAIRE FREDERIC","https://www.qualibat.com/resultat-de-la-recherche/rouzaire-frederic-72387","LA BESSIERE, 15320 ST MARC","0471600034","rouzaire.frederic@orange.fr","4477936470","44779364700010","1",91000,15,"71"
"MALVEZIN LAURENT EURL","https://www.qualibat.com/resultat-de-la-recherche/malvezin-laurent-eurl-137646","38 AV LUCIE COLOMB, 15120 MONTSALVY","0471492651","malvezin.laurent@orange.fr","4847566220","48475662200037","2",261318,15,"71"
"ROQUES SAS","https://www.qualibat.com/resultat-de-la-recherche/roques-sas-48427","CHEMIN D IMMARION CRESPIAT, 15130 ARPAJON SUR CERE","0471643600","saroquesemilie@orange.fr","3780218850","37802188500058","46",3750000,15,"71"
"Not found","https://www.qualibat.com/resultat-de-la-recherche/falieres-alain-138715","Not found","Not found","Not found","Not found","Not found","Not found","Not found",15,"71"
