"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"ARK' ISOLATION","https://www.qualibat.com/resultat-de-la-recherche/ark-isolation-116302","2 CHEMIN DU CLOS DE LA FONTAINE, 14940 BANNEVILLE LA CAMPAGNE","0612256281","arkisolation@gmail.com","5215868750","52158687500010","2",293360,14,"43"
"SAS CHANU H.D","https://www.qualibat.com/resultat-de-la-recherche/sas-chanu-h-d-10976","ZONE ARTISANALE LA PAPILLONNIERE RUE FULGENCE BIENVENUE, 14500 VIRE","0231680399","contact@chanuhd.com","4389506020","43895060200047","27",4450000,14,"43"
"SARL MICHEL COSTIL","https://www.qualibat.com/resultat-de-la-recherche/sarl-michel-costil-79435","ZA DES TERRES NOIRES 4, RUE DES FOURS A CHAUX, 14310 VILLERS BOCAGE","0231250960","sarlmichelcostil@orange.fr","4517117740","45171177400021","11",1260000,14,"43"
"ARNAUD EURL","https://www.qualibat.com/resultat-de-la-recherche/arnaud-eurl-150211","CHEMIN DU PONT VERT, 14130 BLANGY LE CHATEAU","0231641908","eurlarnaud@orange.fr","4033158070","40331580700012","9",901046,14,"43"
"SOPROBAT","https://www.qualibat.com/resultat-de-la-recherche/soprobat-141881","ZA LA CROIX BOUCHER, 14210 EVRECY","0231237285","soprobat.evrecy@gmail.com","4888696370","48886963700022","15",1870000,14,"43"
"HUBERT PARQUET","https://www.qualibat.com/resultat-de-la-recherche/hubert-parquet-11515","68 RUE DE FALAISE, 14000 CAEN","0231351819","carole.leclerc@hubert-parquets.com","4507618870","45076188700014","13",1720000,14,"43"
"SNER (SOCIÉTÉ NORMANDE D'ETUDES ET DE RÉALISATIONS)","https://www.qualibat.com/resultat-de-la-recherche/sner-soci-t-normande-d-etudes-et-de-r-alisations--11158","ALLEE DU CINDAIS PARC D'ACTIVITES PORTE DE LA SUISSE NORMANDE, 14320 ST ANDRE SUR ORNE","0231263500","secretariat@sner.net","3364500510","33645005100113","108",15570000,14,"43"
"FOUQUES BRANCHE BATIMENT SARL","https://www.qualibat.com/resultat-de-la-recherche/fouques-branche-batiment-sarl-11544","ZA DE CARDONVILLE VOIE DES ALLIES, 14740 BRETTEVILLE L'ORGUEILLEUSE","0231737144","expl@diesnis.fr","4838477030","48384770300020","9",1550000,14,"43"
"NG ISOLATION","https://www.qualibat.com/resultat-de-la-recherche/ng-isolation-138017","1 RUE DU BOIS, 14370 VIMONT","0633671989","ng.isolation@yahoo.fr","7921871220","79218712200017","7",1120000,14,"43"
"TRAGIN & ASSOCIÉS","https://www.qualibat.com/resultat-de-la-recherche/tragin-associ-s-11061","PARC D'ACTIVITES DE LAUNAY RUE PASTEUR BP 79, 14130 PONT L'EVEQUE","0231882578","tragin-sa@wanadoo.fr","4045720910","40457209100035","28",2140000,14,"43"
"SEEL LAUGEOIS","https://www.qualibat.com/resultat-de-la-recherche/seel-laugeois-85022","ZA DE SAINT DESIR RUE DE LA LIBERATION BP 11002, 14100 LISIEUX","0231313564","accueil@seel.fr","5012054960","50120549600018","78",15700000,14,"43"
"MCB","https://www.qualibat.com/resultat-de-la-recherche/mcb-161850","6000 RTE DE SAINT AUBIN ZONE ARTISANALE, 14880 COLLEVILLE MONTGOMERY","0231370798","contact@mcb-normandie.fr","8115105360","81151053600014","8",659358,14,"43"
"COUILLARD PERE ET FILS SARL","https://www.qualibat.com/resultat-de-la-recherche/couillard-pere-et-fils-sarl-114000","LE HAMEL, 14250 CRISTOT","0231808504","societe.couillard@gmail.com","4787107590","47871075900018","7",778392,14,"43"
"LA FRATERNELLE","https://www.qualibat.com/resultat-de-la-recherche/la-fraternelle-11015","CHEMIN WICART CS 12054, 14102 LISIEUX CEDEX","0231310527","contact@lafraternelle.fr","6255501240","62555012400014","49",4950000,14,"43"
"MAERTENS","https://www.qualibat.com/resultat-de-la-recherche/maertens-11534","ZA CHEMIN DE TROUSSEAUVILLE, 14510 HOULGATE","0231247828","eurlmaertens@free.fr","3792364090","37923640900015","7",474628,14,"43"
"ETABLISSEMENTS COLLIN","https://www.qualibat.com/resultat-de-la-recherche/etablissements-collin-11004","138 AVENUE DE LA SUISSE NORMANDE, 14123 FLEURY SUR ORNE","0231835472","christine.lecornu@ets-collin.fr","3149792610","31497926100059","20",2180000,14,"43"
"CPL BOIS","https://www.qualibat.com/resultat-de-la-recherche/cpl-bois-11077","ZI RUE DE LA RÉSISTANCE, 14400 BAYEUX","0231221221","info@cplbois.fr","4087867470","40878674700027","62",9080000,14,"43"
"ANGER BRUNO","https://www.qualibat.com/resultat-de-la-recherche/anger-bruno-141443","SAINT MARTIN DE FRESNAY, 14170 L'OUDON","0231904898","brunomag@orange.fr","4448400450","44484004500017","4",212514,14,"43"
"PROFIL AMENAGEMENT","https://www.qualibat.com/resultat-de-la-recherche/profil-amenagement-115935","ZA LES CERISIERS ROUTE DE CAEN, 14210 EVRECY","0231280600","profil@profil-amenagement.com","3898286660","38982866600039","9",1170000,14,"43"
"SOMENESC","https://www.qualibat.com/resultat-de-la-recherche/somenesc-73556","2 RUE DE LA DOUETTERIE, 14320 LAIZE LA VILLE","0231501590","contact@somenesc.fr","4802401340","48024013400027","9",1890000,14,"43"
"LECORDIER JOEL","https://www.qualibat.com/resultat-de-la-recherche/lecordier-joel-11512","ROUTE DE SAINT LO ZA, 14400 ST LOUP HORS","0231219892","joel.lecordier@wanadoo.fr","3214123300","32141233000060","7",517424,14,"43"
"HERVIO PEINTURE SARL","https://www.qualibat.com/resultat-de-la-recherche/hervio-peinture-sarl-10965","ZA DU CALVAIRE, 14230 ISIGNY SUR MER","0231220183","hervio.peinture@orange.fr","4407151180","44071511800012","7",482270,14,"43"
"HARET DECO","https://www.qualibat.com/resultat-de-la-recherche/haret-deco-71242","ZAC DE LA GRANDE PLAINE 3 RUE DES ENTREPRENEURS, 14760 BRETTEVILLE SUR ODON","0231803802","s.lahogue@haretdeco.fr","4431502710","44315027100031","45",5200000,14,"43"
"HERRY","https://www.qualibat.com/resultat-de-la-recherche/herry-10964","ZAC DE LA VIGNERIE ROUTE DE DOZULÉ, 14160 DIVES SUR MER","0231911238","sarlherry@orange.fr","3845588130","38455881300018","4",376435,14,"43"
"IP OZANNE REMI","https://www.qualibat.com/resultat-de-la-recherche/ip-ozanne-remi-123372","2 A ROUTE DE LONGUES SUR MER, 14117 TRACY SUR MER","","ipor@free.fr","5334216990","53342169900026","5",676503,14,"43"
"ROUVRES ET PLEINTEL","https://www.qualibat.com/resultat-de-la-recherche/rouvres-et-pleintel-11060","ZAC DES GRANDS PRÉS AVENUE DES RÉSISTANTS, 14160 DIVES SUR MER","0231913248","rouvres.pleintel@wanadoo.fr","3812783730","38127837300059","6",621224,14,"43"
"LES CHARPENTIERS DU PAYS D'AUGE","https://www.qualibat.com/resultat-de-la-recherche/les-charpentiers-du-pays-d-auge-97084","RUE DE L'EUROPE ZA DU LIEU DORE, 14100 ST MARTIN DE LA LIEUE","0231320802","contact@charpentierspaysdauge.com","5348937970","53489379700033","11",1320000,14,"43"
"DEFIBAT","https://www.qualibat.com/resultat-de-la-recherche/defibat-11376","PARC D'ACTIVITÉ 642 AVENUE DES DIGUES, 14123 FLEURY SUR ORNE","0231849600","mc.defibat@wanadoo.fr","4192509150","41925091500024","28",4330000,14,"43"
