"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"BARBIER ET PYOT","https://www.qualibat.com/resultat-de-la-recherche/barbier-et-pyot-78712","218 CHEMIN DE BAGATELLE LIEU CHAMP ROUX, 38380 SAINT LAURENT DU PONT","0476554190","barbierpyot@orange.fr","5025189540","50251895400016","7",743642,38,"23"
"MICHELI CHRISTOPHE","https://www.qualibat.com/resultat-de-la-recherche/micheli-christophe-172462","LES VERSANNES, 38930 LE MONESTIER DU PERCY","0476344047","contact@entreprise-micheli.com","4293619000","42936190000047","9",1640000,38,"23"
"MENUISERIE CHARPENTE DU DAUPHINE","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-charpente-du-dauphine-22040","ZA DE BUCLAS 400 CHEMIN DES ANCIENNES CARRIERES, 38490 SAINT ONDRAS","0476556214","mcd@mcd-france.com","3827461050","38274610500024","54",5440000,38,"23"
"STRUCTURE BOIS","https://www.qualibat.com/resultat-de-la-recherche/structure-bois-78944","61 AVENUE DE VALENCE, 38360 SASSENAGE","0476247941","structurebois@sfr.fr","5020662930","50206629300031","13",1370000,38,"23"
"ATEC BATIMENT","https://www.qualibat.com/resultat-de-la-recherche/atec-batiment-171830","724 ROUTE DE GRENOBLE RN 75, 38500 LA BUISSE","0476550672","atec@atecbat.com","8311114890","83111148900017","6",1150000,38,"23"
"CHARPENTIER DES CIMES","https://www.qualibat.com/resultat-de-la-recherche/charpentier-des-cimes-91554","ZA AU PLAN 22 RUE DES EGLANTINES, 38190 FROGES","0476712350","charpentierdescimes@gmail.com","5298949250","52989492500013","10",1140000,38,"23"
"FLUXA STEPHANE","https://www.qualibat.com/resultat-de-la-recherche/fluxa-stephane-22008","230 RUE DE LA PERROCHE, 38260 SARDIEU","0474203308","s.fluxa@orange.fr","4777414660","47774146600015","5",531425,38,"23"
"FRANCO OLIVIER CHARPENTES","https://www.qualibat.com/resultat-de-la-recherche/franco-olivier-charpentes-21994","102 CHEMIN DU VERCORS ZA POL ARTIS, 38260 LA FRETTE","0474545001","o.franco@sfr.fr","4809250490","48092504900029","5",442000,38,"23"
"NC SOLUTIONS BOIS","https://www.qualibat.com/resultat-de-la-recherche/nc-solutions-bois-105884","LIEU DIT ""AU MORNET"", 38880 AUTRANS","0689925751","contact@ncsolutionsbois.fr","5324251960","53242519600021","3",210000,38,"23"
"DAUPHITOIT (SARL)","https://www.qualibat.com/resultat-de-la-recherche/dauphitoit-sarl--75182","10 RUE DES MARRONNIERS, 38610 GIERES","0476628310","dauphitoit@gmail.com","4896847040","48968470400013","5",368120,38,"23"
"COMBALOT FRERES","https://www.qualibat.com/resultat-de-la-recherche/combalot-freres-78482","11 RUE DU HAUT SOZEA, 38870 SAINT SIMEON DE BRESSIEUX","0474200398","combalot.freres@orange.fr","3146345280","31463452800017","8",366670,38,"23"
"CHARPENTERIE DE LA SURE CDS","https://www.qualibat.com/resultat-de-la-recherche/charpenterie-de-la-sure-cds-142631","305 CHEMIN DE CHAMOUSSIERE, 38340 VOREPPE","0476501178","charpenteriedelasure@gmail.com","8103354220","81033542200012","9",1590000,38,"23"
"LES CHARPENTIERS DE SONNAY - HILAIRE & FILS (SARL)","https://www.qualibat.com/resultat-de-la-recherche/les-charpentiers-de-sonnay---hilaire-fils-sarl--21830","3 CHEMIN DU CHAMP GODINET ZA LA BLONDIERE, 38150 ANJOU","0474841260","charpentierssonnay@wanadoo.fr","3949490280","39494902800028","36",4960000,38,"23"
"CHARPENTES CONTEMPORAINES","https://www.qualibat.com/resultat-de-la-recherche/charpentes-contemporaines-21654","ZA CHEMIN PRE FIGAROUD, 38330 SAINT NAZAIRE LES EYMES","0476527078","corinne.virieuxpetit@charpentecontemporaine.fr","3981830950","39818309500031","32",4690000,38,"23"
"ETABLISSEMENTS MARTIN","https://www.qualibat.com/resultat-de-la-recherche/etablissements-martin-21088","590 RUE HENRI GIRAUD, 38420 LE VERSOUD","0476973708","contact@martin-charpente.fr","0695019480","06950194800025","11",3340000,38,"23"
"CONSTRUCTIC BOIS (SARL)","https://www.qualibat.com/resultat-de-la-recherche/constructic-bois-sarl--70898","ZA DU BRESSON, 38660 LE TOUVET","0476085506","constructic.bois@orange.fr","3888313150","38883131500022","15",1480000,38,"23"
"HUGONNARD","https://www.qualibat.com/resultat-de-la-recherche/hugonnard-79823","145, ZA PRE CHATELAIN, 38300 SAINT SAVIN","0474289970","sarlhugonnard@wanadoo.fr","4325284380","43252843800026","34",4360000,38,"23"
"B.3.D.","https://www.qualibat.com/resultat-de-la-recherche/b-3-d--21730","ZA PRE MILLION, 38660 LA TERRASSE","0476888680","w.joaris@b3dconstruction.com","4128522200","41285222000026","10",2000000,38,"23"
"CAVAGNA FRERES (SARL)","https://www.qualibat.com/resultat-de-la-recherche/cavagna-freres-sarl--98355","4 AVENUE DE CHANTEREINE, 38300 BOURGOIN JALLIEU","0474931864","laurence@cavagna-charpente.fr","3239953810","32399538100023","28",3350000,38,"23"
"CMI JANNON","https://www.qualibat.com/resultat-de-la-recherche/cmi-jannon-21014","225 RUE DE LA MINOTERIE, 38470 SAINT GERVAIS","0476647806","cmi.jannon@wanadoo.fr","3352425740","33524257400010","16",1570000,38,"23"
"BBC SAS - WOODSCOP","https://www.qualibat.com/resultat-de-la-recherche/bbc-sas---woodscop-143728","ZI CHARTREUSE GUIERS, 38380 ENTRE DEUX GUIERS","0476312293","woodscop@free.fr","8105244540","81052445400016","3",173600,38,"23"
"NICOLLET EXPLOITATION","https://www.qualibat.com/resultat-de-la-recherche/nicollet-exploitation-21158","203, CHEMIN DE LA SCIERIE, 38740 LE PERIER","0476302633","ludo.chenavier@nicollet.pro","4152295580","41522955800010","9",732809,38,"23"
"COUVRE TOIT (SARL)","https://www.qualibat.com/resultat-de-la-recherche/couvre-toit-sarl--91525","ZA DES DAUPHINIERES LES RIVOIRES, 38138 LES COTES D'AREY","0474299232","sarlcouvretoit@orange.fr","4386686180","43866861800046","18",3420000,38,"23"
"LES TOITS DE L OISANS","https://www.qualibat.com/resultat-de-la-recherche/les-toits-de-l-oisans-72418","178 AVENUE JEAN BAPTISTE GAUTHIER, 38520 LE BOURG D'OISANS","0476802300","porte.charpente@orange.fr","4220693510","42206935100019","8",714405,38,"23"
"MARTINET THOMAS","https://www.qualibat.com/resultat-de-la-recherche/martinet-thomas-182110","2 ROUTE DE REYMURE, 38760 VARCES ALLIERES ET RISSET","0673004701","thomasmartinet@hotmail.fr","8088278360","80882783600012","2",280000,38,"23"
"GARIBALDI (SARL)","https://www.qualibat.com/resultat-de-la-recherche/garibaldi-sarl--83430","1604 ROUTE DE GIERES, 38410 SAINT MARTIN D'URIAGE","0476591405","garibaldicharpente@garibaldi38.com","4131386520","41313865200024","10",622559,38,"23"
"CABESTAN SAS","https://www.qualibat.com/resultat-de-la-recherche/cabestan-sas-98857","88 RUE ANATOLE FRANCE, 38100 GRENOBLE","0486687070","contact@cabestan.fr","4502144160","45021441600247","198",15840000,38,"23"
"FRANCO C","https://www.qualibat.com/resultat-de-la-recherche/franco-c-136682","65 IMP DES IFS, 38300 RUY-MONTCEAU","0474283970","franco.christian.charpente@orange.fr","7885371400","78853714000014","5",535000,38,"23"
"LAGIER BATIMENT EURL","https://www.qualibat.com/resultat-de-la-recherche/lagier-batiment-eurl-21037","MACONNERIE ZA LES CARLAIRES SUD, 38650 MONESTIER DE CLERMONT","0476344491","lagier.batiment@wanadoo.fr","3326904030","33269040300024","18",1820000,38,"23"
"LES TOITS DU TRIEVES SARL","https://www.qualibat.com/resultat-de-la-recherche/les-toits-du-trieves-sarl-21729","182 GRANDE RUE, 38650 MONESTIER DE CLERMONT","0476341503","contact@lestoitsdutrieves.fr","4130777100","41307771000023","8",672042,38,"23"
