"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"GUAGENTI DAVID","https://www.qualibat.com/resultat-de-la-recherche/guagenti-david-118642","83 B ROUTE DE COUCHES, 71670 LE BREUIL","0385779135","guagenti.david@orange.fr","4228927290","42289272900027","4",316228,71,"71"
"FERREIRA ET CIE SARL","https://www.qualibat.com/resultat-de-la-recherche/ferreira-et-cie-sarl-128790","5 PARC D'ACTIVITE LES BLATTIERS, 71160 DIGOIN","0608322112","sarlferreira@orange.fr","3326190630","33261906300024","3",284155,71,"71"
"ROUEFF LOIC EURL","https://www.qualibat.com/resultat-de-la-recherche/roueff-loic-eurl-184540","2462 ROUTE DES GALLANDS LES BULETS, 71580 SAGY","0632282485","loicroueff@yahoo.fr","8842995460","88429954600017","2",234000,71,"71"
"ATELIER VOILLOT EURL","https://www.qualibat.com/resultat-de-la-recherche/atelier-voillot-eurl-185379","ZONE INDUSTRIELLE DES BLETTRYS 23 RUE ANDRE MARIE AMPERE, 71530 CHAMPFORGEUIL","0676475934","atelier.jobert@hotmail.fr","8841490300","88414903000014","4",323345,71,"71"
"AULOY BRUNO","https://www.qualibat.com/resultat-de-la-recherche/auloy-bruno-106805","3 ZA LA COURBE, 71250 SALORNAY SUR GUYE","0385599112","bruno.auloy@orange.fr","4953019470","49530194700026","3",249592,71,"71"
"S.B.2.P.","https://www.qualibat.com/resultat-de-la-recherche/s-b-2-p--34652","PARC D'ACTIVITÉS DES BLATTIERS, 71160 DIGOIN","0385889881","marilyne.l.pinto@orange.fr","4432266180","44322661800017","3",112000,71,"71"
"CGL SARL","https://www.qualibat.com/resultat-de-la-recherche/cgl-sarl-118930","LA BRUYERE , 71170 CHAUFFAILLES","0385262590","christian.gondy@sfr.fr","4515705840","45157058400032","9",333312,71,"71"
"TOTA EURL","https://www.qualibat.com/resultat-de-la-recherche/tota-eurl-33507","PLÂTRERIE PEINTURE 52 RUE D'AUTUN, 71300 MONTCEAU LES MINES","0385588584","claude.tota@wanadoo.fr","3437118260","34371182600036","18",623824,71,"71"
"ISOLATION DURABLE","https://www.qualibat.com/resultat-de-la-recherche/isolation-durable-187615","2393 RUE AUGUSTE VARMANCOURT, 71450 BLANZY","0385804809","contact@isodurable.fr","8898170520","88981705200018","3",90000,71,"71"
"ISO HOME","https://www.qualibat.com/resultat-de-la-recherche/iso-home-187092","9 IMPASSE  DU PAQUIER, 71210 MONTCHANIN","0667456927","er.ozkan71@gmail.com","8897576050","88975760500015","1",1,71,"71"
"DESMAIZIERES JEAN MARIE","https://www.qualibat.com/resultat-de-la-recherche/desmaizieres-jean-marie-187545","22 RUE DE SERBIE, 71200 LE CREUSOT","0684480425","jmd82@live.fr","8353119940","83531199400015","1",60696,71,"71"
"LAGRANGE SARL","https://www.qualibat.com/resultat-de-la-recherche/lagrange-sarl-33904","PLÂTRERIE PEINTURE 4 RUE DU CHAMP GAILLARD CIDEX 1612, 71240 ST LOUP DE VARENNES","0385442437","lagrange.sarl@akeonet.com","4395040690","43950406900014","4",241392,71,"71"
"D.A CONSTRUCTION SARL","https://www.qualibat.com/resultat-de-la-recherche/d-a-construction-sarl-181570","9 AVENUE DES ALOUETTES, 71300 MONTCEAU LES MINES","0603605185","dac.renove@gmail.com","8444007620","84440076200010","9",695000,71,"71"
"2 GY SAS","https://www.qualibat.com/resultat-de-la-recherche/2-gy-sas-95374","4 LA CHASSAGNE, 71460 ST GENGOUX LE NATIONAL","0385926351","contact@sarl2gy.com","4893094350","48930943500035","6",1020000,71,"71"
"JEANNOT STEPHANE SARL","https://www.qualibat.com/resultat-de-la-recherche/jeannot-stephane-sarl-169397","160 RUE DU FOUR, 71470 STE CROIX","0385748560","jeannotsteph.71@orange.fr","8305203340","83052033400012","8",566148,71,"71"
"MICHAUD JEROME","https://www.qualibat.com/resultat-de-la-recherche/michaud-jerome-120714","9 RUE DE POMMARD, 71200 LE CREUSOT","0385771445","jeromemichaud@wanadoo.fr","4786028080","47860280800014","3",311158,71,"71"
"TECHNI' FACADE DECO","https://www.qualibat.com/resultat-de-la-recherche/techni-facade-deco-173794","61 RUE FAUBOURG SAINT-ANDOCHE, 71400 AUTUN","0768445540","cc.simon@ymail.com","8195208670","81952086700022","2",333972,71,"71"
"LAURENT CANNARD","https://www.qualibat.com/resultat-de-la-recherche/laurent-cannard-175012","130 IMPASSE TAGEAT, 71480 VARENNES ST SAUVEUR","0648911269","lolotageat@gmail.com","8344791230","83447912300012","2",119975,71,"71"
"PINTO FRERES RAVALEMENT","https://www.qualibat.com/resultat-de-la-recherche/pinto-freres-ravalement-34344","PARC D'ACTIVITÉS DES BLATTIERS, 71160 DIGOIN","0385889744","marilyne.l.pinto@orange.fr","3794413890","37944138900028","19",1400000,71,"71"
"ECO BOIS CONSTRUCTION","https://www.qualibat.com/resultat-de-la-recherche/eco-bois-construction-112215","21 RUE DU PARC, 71240 ST LOUP DE VARENNES","0769110980","ecoboisconstruction@wanadoo.fr","4890858290","48908582900021","5",330751,71,"71"
"QUALI-FACADE","https://www.qualibat.com/resultat-de-la-recherche/quali-facade-157898","4 RUE GRILLOT, 71360 EPINAC","0345749231","xavier.chavy@quali-facade.fr","5336358920","53363589200011","2",1100000,71,"71"
"BATI'DECO","https://www.qualibat.com/resultat-de-la-recherche/bati-deco-108338","34 RUE DES NOYERS, 71200 LE CREUSOT","0385732250","batideco71@orange.fr","4950469220","49504692200029","4",270000,71,"71"
"CHANDIOUX LYLIAN SASU","https://www.qualibat.com/resultat-de-la-recherche/chandioux-lylian-sasu-167583","RUE DES PLATRIERES, 71510 CHARRECEY","0385452875","chandioux.lylian@wanadoo.fr","8275289020","82752890200014","14",856642,71,"71"
"SOCIETE DE PLATRERIE PEINTURE DU MESVRIN","https://www.qualibat.com/resultat-de-la-recherche/societe-de-platrerie-peinture-du-mesvrin-173726","LE BOURG, 71710 ST SYMPHORIEN DE MARMAGNE","0373550709","contact@s-p-p-m.fr","8380822870","83808228700015","10",687877,71,"71"
"ISOL HABITAT","https://www.qualibat.com/resultat-de-la-recherche/isol-habitat-183381","2 RUE ANTOINE EMORINE, 71300 MONTCEAU LES MINES","0666409569","isolhabitat71@outlook.fr","8829161410","88291614100014","4",330000,71,"71"
"GUILLARD SARL","https://www.qualibat.com/resultat-de-la-recherche/guillard-sarl-82480","350 ROUTE DES BERGERS, 71680 CRECHES SUR SAONE","0385365294","sarlguillard@gmail.com","5096085500","50960855000018","6",515849,71,"71"
"KEFI SARL","https://www.qualibat.com/resultat-de-la-recherche/kefi-sarl-124343","RUE DU 8 MAI 1945, 71260 VIRE","0385331759","entreprise-kefi71@orange.fr","5338535290","53385352900014","4",264024,71,"71"
"GROUPE CDF","https://www.qualibat.com/resultat-de-la-recherche/groupe-cdf-184063","179 AVENUE DE PARIS, 71100 CHALON SUR SAONE","0762594978","contact.groupecdf@gmail.com","8535913600","85359136000021","3",13270,71,"71"
"ISOLATION 360","https://www.qualibat.com/resultat-de-la-recherche/isolation-360-182941","2 RUE DARCY, 71300 MONTCEAU LES MINES","0664657447","jaoujabel@gmail.com","8812964040","88129640400018","6",6060000,71,"71"
"S.LBL","https://www.qualibat.com/resultat-de-la-recherche/s-lbl-145149","13 RUE DES MARANS, 71000 MACON","0789622238","slbl71@orange.fr","4845748270","48457482700065","5",433833,71,"71"
"CETIN FAMILY","https://www.qualibat.com/resultat-de-la-recherche/cetin-family-179268","646 RUE EINSTEIN, 71000 MACON","0760551444","cetinfamily71@gmail.com","8302032950","83020329500027","6",281246,71,"71"
"S.M.G. ISO FACADES","https://www.qualibat.com/resultat-de-la-recherche/s-m-g-iso-facades-182802","16 ROUTE DE LOUHANS CENTRE D'AFFAIRES DU CHATEAU, 71330 SIMARD","0345164091","smgisofacades@gmail.com","8014934610","80149346100025","6",497750,71,"71"
"RENOV' IMMO","https://www.qualibat.com/resultat-de-la-recherche/renov-immo-115769","12 RUE NICEPHORE NIEPCE SAINT PANTALEON, 71400 AUTUN","0608309130","f.laratta@wanadoo.fr","3982977700","39829777000032","10",1210000,71,"71"
