"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"DAVID POUILLIEUTE","https://www.qualibat.com/resultat-de-la-recherche/david-pouillieute-171940","556 RUE MAURICE THOREZ, 80470 ST SAUVEUR","0982540394","pouillieutedavid@yahoo.fr","8309914280","83099142800012","13",721323,80,"71"
"FABRIPLAST MENUISERIES","https://www.qualibat.com/resultat-de-la-recherche/fabriplast-menuiseries-86034","10 RUE DE NESLE BP 90129, 80700 ROYE","0322370195","johan.olivier@fabriplast-sas.fr","5176718220","51767182200032","35",5340000,80,"71"
"DINE SARL","https://www.qualibat.com/resultat-de-la-recherche/dine-sarl-87827","18 RUE DE LA RÉPUBLIQUE, 80800 DAOURS","0322968445","sarl-dine@orange.fr","5190917140","51909171400013","7",236291,80,"71"
"CRUSEL PATRICE","https://www.qualibat.com/resultat-de-la-recherche/crusel-patrice-102126","62 ROUTE DE BOURSEVILLE , 80460 WOIGNARUE","0964133039","menuiseriepatricecrusel@wanadoo.fr","5216270340","52162703400015","8",590014,80,"71"
"PEUVRELLE SAS","https://www.qualibat.com/resultat-de-la-recherche/peuvrelle-sas-32954","36 BIS RUE DES 9 MOULINS, 80600 DOULLENS","0965286859","sarlpeuvrelle@orange.fr","4226148000","42261480000023","5",408369,80,"71"
"IMP RENOVATION","https://www.qualibat.com/resultat-de-la-recherche/imp-renovation-146384","7 RUE ST LEU, 80000 AMIENS","0662059338","imp.rnovation@gmail.com","8020500880","80205008800029","4",86404,80,"71"
"BVS","https://www.qualibat.com/resultat-de-la-recherche/bvs-97220","16 RUE DE LA CARRIERE, 80340 ETINEHEM","0979721303","sarl.bvs.isolation@gmail.com","5003402450","50034024500017","4",457389,80,"71"
"DENIS JEAN-LUC S.A.R.L.","https://www.qualibat.com/resultat-de-la-recherche/denis-jean-luc-s-a-r-l--32719","1 RUE HELENE BOUCHER, 80136 RIVERY","0322445064","comptabilite@marbrerie-denis.com","3536790460","35367904600048","18",1580000,80,"71"
"SINOQUET GREGORY","https://www.qualibat.com/resultat-de-la-recherche/sinoquet-gregory-188269","2 RUE DU PETIT MARAIS, 80100 ABBEVILLE","","gregtoustravaux@hotmail.com","5328022040","53280220400034","2",81861,80,"71"
"SG ENERGIES 80","https://www.qualibat.com/resultat-de-la-recherche/sg-energies-80-131237","LE MARAIS 150 CHEMIN A FEMMES, 80410 CAYEUX SUR MER","0322262940","gillard.seb@gmail.com","8093108400","80931084000016","4",339335,80,"71"
"ADRENOVATION","https://www.qualibat.com/resultat-de-la-recherche/adrenovation-183937","1 RUE DU 1ER SEPTEMBRE 1944, 80340 BRAY SUR SOMME","","d_aureliendu62@hotmail.fr","8437011600","84370116000015","1",67692,80,"71"
"BATI COMBLES","https://www.qualibat.com/resultat-de-la-recherche/bati-combles-102038","ZA LA BLARCHE TACHE 620 RUE STEPHANE HESSEL , 80450 CAMON","0322911371","huble.christophe@wanadoo.fr","4213855760","42138557600036","6",616687,80,"71"
"HABITAT TOIT PRO","https://www.qualibat.com/resultat-de-la-recherche/habitat-toit-pro-104571","1 RUE SAINT MEDARD, 80700 ROYE","0322412131","contact@habitat-toit-pro.com","8005572660","80055726600031","5",315986,80,"71"
"ROUSSEL DAVID","https://www.qualibat.com/resultat-de-la-recherche/roussel-david-146383","2 A ROUTE DE BOUVAINCOURT , 80770 BEAUCHAMPS","0322269419","menuiserie.roussel.david@hotmail.com","8094055820","80940558200028","2",222806,80,"71"
"BHF DELAPLACE S.A.R.L.","https://www.qualibat.com/resultat-de-la-recherche/bhf-delaplace-s-a-r-l--32698","ZI DU CAPRON ROUTE DE TAISNIL, 80480 SALEUX","0322908440","contact@bhf-delaplace.fr","3442037570","34420375700028","63",13500000,80,"71"
"DETOISIEN DIDIER","https://www.qualibat.com/resultat-de-la-recherche/detoisien-didier-109060","4 RUE DU HAUT, 80260 VILLERS BOCAGE","0322097931","didierdetoisien@sfr.fr","3817112330","38171123300043","2",156978,80,"71"
"CABUZEL COUVERTURE","https://www.qualibat.com/resultat-de-la-recherche/cabuzel-couverture-126341","3 RUE FRA ANGELICO ZAC VALLEE SAINT LADRE, 80080 AMIENS","0322937867","s.lecuelle@gmail.com","5150717850","51507178500023","17",967097,80,"71"
"MOBECO","https://www.qualibat.com/resultat-de-la-recherche/mobeco-91208","221 RUE DE PARIS, 80500 AYENCOURT LE MONCHEL","0634247741","contact@mobeco.net","5344984490","53449844900014","3",136549,80,"71"
