"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"BALMES CLAUDE-JARLET DADID SAS","https://www.qualibat.com/resultat-de-la-recherche/balmes-claude-jarlet-dadid-sas-120756","16 RUE LAMARTINE, 12400 ST AFFRIQUE","0565991517","sasbalmes-jarlet@hotmail.fr","7908084630","79080846300018","3",299160,12,"52"
"PASCUAL JOSELITO","https://www.qualibat.com/resultat-de-la-recherche/pascual-joselito-164848","ROUVELLAC, 12120 RULHAC ST CIRQ","0633732262","pascual.jose12@yahoo.fr","5051586180","50515861800015","1",90038,12,"52"
"VIDAL FRANCK BONNEFIS","https://www.qualibat.com/resultat-de-la-recherche/vidal-franck-bonnefis-7875","ZA LE CAMP-GRAND, 12240 RIEUPEYROUX","0565655086","sarl.bonnefis@wanadoo.fr","4223478150","42234781500025","9",1030000,12,"52"
"PECOUL LAURENT","https://www.qualibat.com/resultat-de-la-recherche/pecoul-laurent-140686","7 CHEMIN DES GLANDOLIERES, 12220 MONTBAZENS","0608646584","l.pecoul@orange.fr","5378325860","53783258600029","1",110596,12,"52"
"M.E.T. ENERGIE","https://www.qualibat.com/resultat-de-la-recherche/m-e-t-energie-8121","23 AVENUE DE LA GINESTE, 12000 RODEZ","0565772700","arlette.gavalda@metenergie.fr","4092387890","40923878900021","52",8460000,12,"52"
"ATSF","https://www.qualibat.com/resultat-de-la-recherche/atsf-184667","ZA DE L'ORATOIRE, 12160 MOYRAZES","0565600722","atsf.rodez@gmail.com","8033181040","80331810400012","11",627866,12,"52"
"FAVIER ET FILS SARL","https://www.qualibat.com/resultat-de-la-recherche/favier-et-fils-sarl-137901","7 AV D'AUBRAC, 12500 ST COME D'OLT","0565440669","sarlfavieretfils@orange.fr","4435465930","44354659300015","2",284239,12,"52"
"ESCLAVISSAT SEBASTIEN","https://www.qualibat.com/resultat-de-la-recherche/esclavissat-sebastien-109323","78 RUE DE LA PLAINE, 12160 BARAQUEVILLE","0565691808","esclavissat-seb@orange.fr","4201732130","42017321300042","1",152358,12,"52"
"DULAC CHRISTOPHE","https://www.qualibat.com/resultat-de-la-recherche/dulac-christophe-146916","MAS DE DARDES, 12260 FOISSAC","0610159121","christophe.dulac@hotmail.fr","4216438830","42164388300034","1",72790,12,"52"
"GARDANES EURL","https://www.qualibat.com/resultat-de-la-recherche/gardanes-eurl-136493","3 LOT LE MANSOIS - LES PLANCATS, 12330 MARCILLAC VALLON","0565616246","johan.gardanes@orange.fr","5287533460","52875334600022","2",128074,12,"52"
