"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"LM ELEC","https://www.qualibat.com/resultat-de-la-recherche/lm-elec-177322","14 RTE DEPARTEMENTALE 950, 62490 FRESNES LES MONTAUBAN","0321516998","lm_elec@yahoo.fr","8392738020","83927380200018","4",262000,62,"86"
"LEMAITRE JACQUES (MONSIEUR)","https://www.qualibat.com/resultat-de-la-recherche/lemaitre-jacques-monsieur--157980","21 ROUTE NATIONALE, 62134 MONCHY CAYEUX","0321033212","lemaitrejack@free.fr","4886549140","48865491400016","2",176357,62,"86"
"LA LIETTROISE","https://www.qualibat.com/resultat-de-la-recherche/la-liettroise-78995","1 RUE PRINCIPALE, 62560 VERCHOCQ","0321058255","yd.laliettroise@hotmail.fr","4537790430","45377904300034","6",601887,62,"86"
"INTER CHAUFFAGE","https://www.qualibat.com/resultat-de-la-recherche/inter-chauffage-115444","51 RUE DU DOCTEUR BROUSSE, 62360 PONT DE BRIQUES","0321333222","interchauffage@wanadoo.fr","3450154730","34501547300035","9",105430000,62,"86"
"DE SAINTE MARESVILLE PERE ET FILS","https://www.qualibat.com/resultat-de-la-recherche/de-sainte-maresville-pere-et-fils-106490","29 RUE D HAPPE, 62650 CAMPAGNE LES BOULONNAIS","0321903797","frederic.dsm@orange.fr","4777639730","47776397300013","4",364813,62,"86"
"D-L COUVERTURE","https://www.qualibat.com/resultat-de-la-recherche/d-l-couverture-132919","8 RUE FOSSE CAVE, 62190 LILLERS","0321562218","d-lcouverture62@orange.fr","7924136760","79241367600026","8",424331,62,"86"
"THERMI RENO","https://www.qualibat.com/resultat-de-la-recherche/thermi-reno-140191","59 B RUE ARTHUR LAMENDIN, 62710 COURRIERES","0231724776","lparra@les-eco-isolateurs.com","8103523510","81035235100029","68",2790000,62,"86"
"CAPELLE JEAN MARIE","https://www.qualibat.com/resultat-de-la-recherche/capelle-jean-marie-122653","7 BIS RUE DU BOUT D'AMONT, 62260 AMETTES","0321652961","capellejeanmarie@orange.fr","3175491860","31754918600029","2",68799,62,"86"
"VERNAGUT MATHIEU","https://www.qualibat.com/resultat-de-la-recherche/vernagut-mathieu-188424","9 RUE CHARLES RAMOND, 62880 ANNAY","0682407290","mv.chauff@gmail.com","8502224720","85022247200019","1",24447,62,"86"
"BOUILLON (ETABLISSEMENTS)","https://www.qualibat.com/resultat-de-la-recherche/bouillon-etablissements--88842","ZONE D'ACTIVITES DES CHAUFFOURS RUE DE LA GARE, 62710 COURRIERES","0321203030","contact@menuiserie-bouillon.fr","4030430370","40304303700031","54",5030000,62,"86"
"MF MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/mf-menuiserie-186781","11 RUE ADOLPHE BIGOT, 62630 ETAPLES","0633779420","margolle.fred@gmail.com","8475574930","84755749300016","4",300000,62,"86"
"POULAIN PLOMBERIE CHAUFFAGE","https://www.qualibat.com/resultat-de-la-recherche/poulain-plomberie-chauffage-130472","31 GRANDE RUE, 62810 BEAUFORT BLAVINCOURT","0671017604","poulainplomberie62@hotmail.fr","5177210720","51772107200026","1",150278,62,"86"
"SARL ST BAT","https://www.qualibat.com/resultat-de-la-recherche/sarl-st-bat-189095","6 RUE DE SAINT OMER, 62550 TANGRY","0000000000","stbat62@gmail.com","8830030890","88300308900017","4",114000,62,"86"
"ATEOS","https://www.qualibat.com/resultat-de-la-recherche/ateos-161104","6 R D'ATHIES, 62223 FEUCHY","0321585579","ateos@sarlateos.fr","8143130860","81431308600013","15",1380000,62,"86"
"NOVEBAT SN","https://www.qualibat.com/resultat-de-la-recherche/novebat-sn-59601","38 LE COMMUNAL - LE PLOUY, 62142 COLEMBERT","0321331777","lbondois@novebat.org","3884251260","38842512600017","81",16810000,62,"86"
