"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"ENTREPRISE DULONG SARL","https://www.qualibat.com/resultat-de-la-recherche/entreprise-dulong-sarl-15309","740 RUE DU 8E BATAILLON PARACHUTISTE BRITANNIQUE BRITANNIQUE ZAC N°3, 27210 BEUZEVILLE","0232578313","agence@sarl-dulong.fr","3481757950","34817579500031","23",7140000,27,"45"
"GL2 HABITAT","https://www.qualibat.com/resultat-de-la-recherche/gl2-habitat-160479","RTE DE PARIS, 27120 PACY SUR EURE","0232354962","lorenove@gl2habitat.fr","8203585390","82035853900014","3",592362,27,"45"
"METALLERIE LEBAILLY","https://www.qualibat.com/resultat-de-la-recherche/metallerie-lebailly-15729","                             ZAC DES COUDRETTES                              1 RUE CONDORCET, 27930 GRAVIGNY","0232311742","metal.lebailly@orange.fr","4329713150","43297131500036","3",544186,27,"45"
"RG OUVERTURES","https://www.qualibat.com/resultat-de-la-recherche/rg-ouvertures-176107","27 ROUTE DE ROUEN, 27950 ST MARCEL","0660968383","g.ripert@caseo-vernon.com","8418958080","84189580800019","4",576211,27,"45"
"LAFUSTE","https://www.qualibat.com/resultat-de-la-recherche/lafuste-75840","ZA LA SAINT DENIS N°3 ROUTE DE BRETEUIL, 27130 VERNEUIL SUR AVRE","0232320499","contact@lafuste.eu","5002445120","50024451200017","1",303212,27,"45"
"RM HABITAT","https://www.qualibat.com/resultat-de-la-recherche/rm-habitat-121043","RUE DU CANAL, 27460 IGOVILLE","0232805403","commercial@rmhabitat.fr","7982506270","79825062700022","6",999821,27,"45"
"ENTREPRISE RIBERPRAY","https://www.qualibat.com/resultat-de-la-recherche/entreprise-riberpray-122120","5 RUE DU 8 MAI, 27460 IGOVILLE","0235239286","david.riberpray@aliceadsl.fr","4300468700","43004687000019","2",234000,27,"45"
"PARROD MARC","https://www.qualibat.com/resultat-de-la-recherche/parrod-marc-119965","2 IMPASSE DU RAVIN, 27810 MARCILLY SUR EURE","0618621272","marc.parrod@sfr.fr","4787578000","47875780000014","1",295335,27,"45"
"REFLEX MENUISERIES","https://www.qualibat.com/resultat-de-la-recherche/reflex-menuiseries-15797","ZA LES LOGES, 27300 COURBEPINE","0232461818","reflex.menuiseries@wanadoo.fr","4412552700","44125527000031","20",3380000,27,"45"
"GL HABITAT","https://www.qualibat.com/resultat-de-la-recherche/gl-habitat-89693","31 ROUTE DE LOUVIERS, 27930 NORMANVILLE","0232354962","lorenove@glhabitat.fr","5090966080","50909660800013","8",1290000,27,"45"
"MULTICLO","https://www.qualibat.com/resultat-de-la-recherche/multiclo-15547","RUE LEO LAGRANGE BP 2261, 27950 ST MARCEL","0232210801","aurelia.bertet@multiclo.fr","3989083920","39890839200028","20",3330000,27,"45"
"DENIS GUILLOPE STE","https://www.qualibat.com/resultat-de-la-recherche/denis-guillope-ste-15632","19 RUE DE LA RAVINE, 27400 LOUVIERS","0232504761","contact@guillope.fr","5077959950","50779599500012","11",2380000,27,"45"
"GODARD JEAN ETABLISSEMENT","https://www.qualibat.com/resultat-de-la-recherche/godard-jean-etablissement-142521","5 RUE DE LA GARE, 27400 LA HAYE MALHERBE","0232259669","godard.sa@wanadoo.fr","3298137110","32981371100010","7",490490,27,"45"
"OGER ETS","https://www.qualibat.com/resultat-de-la-recherche/oger-ets-103057","LE BOIS ECOS 25 CHEMIN DU HALLOT, 27630 ECOS","0232215555","regis.oger@orange.fr","5102917270","51029172700020","2",307909,27,"45"
"MENUISERIE DESCOURTIS","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-descourtis-82279","RUE DE LA FORET PARC D ACTIVITES LA FRINGALE, 27100 VAL DE REUIL","0232593989","menuiserie.descourtis@orange.fr","5089095790","50890957900031","39",5740000,27,"45"
